上緯投控,	3708
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2016/08,0,0,0,,,0,0,,無
2016/09,355613,0,0,,,355613,0,,本公司於105/8/31設立及上市。
2016/10,461301,355613,0,29.71,,816914,0,,本公司於105/8/31設立及上市。
2016/11,462292,461301,0,0.21,,1279206,0,,本公司於105/8/31設立及上市。
2016/12,404976,462292,0,-12.39,,1684182,0,,本公司於105/8/31設立及上市。
2017/01,235614,404976,0,-41.82,,235614,0,,本公司於105/8/31設立及上市。
2017/02,330731,235614,0,40.36,,566345,0,,本公司於105/8/31設立及上市。
2017/03,370506,330731,0,12.02,,936851,0,,本公司於105/8/31設立及上市。
2017/04,351002,370506,0,-5.26,,1287853,0,,本公司於105/8/31設立及上市。
2017/05,363547,351002,0,3.57,,1651400,0,,本公司於105/8/31設立及上市。
2017/06,483182,363547,0,32.90,,2134581,0,,本公司於105/8/31設立及上市。
2017/07,386944,483182,0,-19.91,,2521525,0,,本公司於105/8/31設立及上市。
2017/08,464676,386944,0,20.08,,2986202,0,,本公司於105/8/31設立及上市。
2017/09,476559,464676,355613,2.55,34.01,3462761,355613,873.74,本公司於105/8/31設立及上市。
2017/10,441424,476559,461301,-7.37,-4.30,3904185,816914,377.91,本公司於105/8/31設立及上市。
2017/11,547094,441424,462292,23.93,18.34,4451279,1279206,247.97,本公司於105/8/31設立及上市。
2017/12,453221,547094,404976,-17.15,11.91,4904500,1684182,191.20,本公司於105/8/31設立及上市。
2018/01,446476,453221,235614,-1.48,89.49,446476,235614,89.49,整體營收成長。
2018/02,214866,446476,330731,-51.87,-35.03,661342,566345,16.77,-
2018/03,487463,214866,370507,126.86,31.56,1148805,936852,22.62,-
2018/04,509284,487463,351002,4.47,45.09,1658089,1287853,28.74,-
2018/05,670241,509284,363547,31.60,84.36,2328330,1651400,40.99,客戶訂單增加及市場價格調整，帶動我司營收成長
2018/06,547468,670241,483182,-18.31,13.30,2875798,2134581,34.72,-
