科際精密,	4568
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2018/09,92808,109664,93184,-15.37,-0.40,928305,880105,5.47,-
2018/10,93456,92808,96799,0.69,-3.45,1021760,976904,4.59,-
2018/11,81388,93456,101730,-12.91,-19.99,1103149,1078633,2.27,-
2018/12,115218,81388,112478,41.56,2.43,1218366,1191111,2.28,-
2019/01,124583,115218,112300,8.12,10.93,124583,112300,10.93,-
2019/02,53464,124583,80483,-57.08,-33.57,178046,192783,-7.64,-
2019/03,89269,53464,95662,66.97,-6.68,267315,288445,-7.32,-
2019/04,95536,89269,120785,7.02,-20.90,362851,409199,-11.32,-
2019/05,97786,95536,93542,2.35,4.53,460637,502741,-8.37,-
2019/06,109203,97786,105294,11.67,3.71,569840,608036,-6.28,-
2019/07,109509,109203,117796,0.28,-7.03,679349,725832,-6.40,-
2019/08,103996,109509,109664,-5.03,-5.16,783345,835496,-6.24,-
