全家,	5903
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,4461503,4430104,4447486,0.70,0.31,4461503,4447486,0.31,-
2015/02,4381436,4461503,4131550,-1.79,6.04,8842939,8579036,3.07,-
2015/03,4529511,4381436,4482868,3.37,1.04,13372450,13061904,2.37,-
2015/04,4636423,4529511,4470872,2.36,3.70,18008873,17532776,2.71,-
2015/05,4947752,4636423,4866562,6.71,1.66,22956625,22399338,2.48,-
2015/06,5103367,4947752,4909097,3.14,3.95,28059992,27308435,2.75,-
2015/07,5299900,5103367,5183291,3.85,2.24,33359892,32491726,2.67,-
2015/08,5176344,5299900,5057229,-2.33,2.35,38536236,37548955,2.62,-
2015/09,4889420,5176344,4894011,-5.54,-0.09,43425656,42442966,2.31,-
2015/10,4982054,4889420,4700599,1.89,5.98,48407710,47143565,2.68,-
2015/11,4706936,4982054,4493972,-5.52,4.73,53114646,51637537,2.86,-
2015/12,4676623,4706936,4430104,-0.64,5.56,57791269,56067641,3.07,-
2016/01,4754472,4676623,4461503,1.66,6.56,4754472,4461503,6.56,-
2016/02,4633364,4754472,4381436,-2.54,5.74,9387836,8842939,6.16,-
2016/03,4722822,4633364,4529511,1.93,4.26,14110658,13372450,5.52,-
2016/04,4773501,4722822,4636423,1.07,2.95,18884159,18008873,4.86,-
2016/05,5197829,4773501,4947752,8.88,5.05,24081988,22956625,4.90,-
2016/06,5297177,5197829,5103367,1.91,3.79,29379165,28059992,4.70,-
2016/07,5512013,5297177,5299900,4.05,4.00,34891178,33359892,4.59,-
2016/08,5376482,5512013,5176344,-2.45,3.86,40267660,38536236,4.49,-
2016/09,5033955,5376482,4889420,-6.37,2.95,45301615,43425656,4.31,-
2016/10,5280705,5033955,4982054,4.90,5.99,50582320,48407710,4.49,-
2016/11,4883639,5280705,4706936,-7.51,3.75,55465959,53114646,4.42,-
2016/12,5101975,4883639,4676623,4.47,9.09,60567934,57791269,4.80,-
2017/01,5302246,5101975,4754472,3.92,11.52,5302246,4754472,11.52,-
2017/02,4479910,5302246,4633364,-15.50,-3.31,9782156,9387836,4.20,-
2017/03,5071121,4479910,4722822,13.19,7.37,14853277,14110658,5.26,-
2017/04,5129516,5071121,4773501,1.15,7.45,19982793,18884159,5.81,-
2017/05,5720366,5129516,5197829,11.51,10.05,25703159,24081988,6.73,-
2017/06,5485689,5720366,5297177,-4.10,3.55,31188848,29379165,6.15,-
2017/07,5706762,5485689,5512013,4.02,3.53,36895610,34891178,5.74,-
2017/08,5846830,5706762,5376482,2.45,8.74,42742440,40267660,6.14,-
2017/09,5473209,5846830,5033955,-6.39,8.72,48215649,45301615,6.43,-
2017/10,5536208,5473209,5280705,1.15,4.83,53751857,50582320,6.26,-
2017/11,5195527,5536208,4883639,-6.15,6.38,58947384,55465959,6.27,-
2017/12,5484015,5195527,5101975,5.55,7.48,64431399,60567934,6.37,-
2018/01,5485087,5484015,5302246,0.01,3.44,5485087,5302246,3.44,-
2018/02,5197132,5485087,4479910,-5.24,16.00,10682219,9782156,9.20,-
2018/03,5666592,5197132,5071121,9.03,11.74,16348811,14853277,10.06,-
2018/04,5697106,5666592,5129516,0.53,11.06,22045917,19982793,10.32,-
2018/05,6253975,5697106,5720366,9.77,9.32,28299892,25703159,10.10,-
2018/06,6184958,6253975,5485689,-1.10,12.74,34484850,31188848,10.56,-
2018/07,6373882,6184958,5706762,3.05,11.68,40858732,36895610,10.74,-
2018/08,6374284,6373882,5846830,0.00,9.02,47233016,42742440,10.50,-
2018/09,6068023,6374284,5473209,-4.80,10.86,53301039,48215649,10.54,-
