三聯,	5493
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,132621,185317,128863,-28.43,2.91,132621,128863,2.91,-
2015/02,129242,132621,132865,-2.54,-2.72,261864,261727,0.05,-
2015/03,155738,129242,145934,20.50,6.71,417601,407661,2.43,-
2015/04,158000,155738,164155,1.45,-3.74,575601,571816,0.66,-
2015/05,302069,158000,162377,91.18,86.02,877670,734193,19.54,-
2015/06,301724,302069,161701,-0.11,86.59,1179394,895894,31.64,6月份合併營收較去年同期增加86.59%，主係因今年建案完工陸續交屋所致。
2015/07,285626,301724,147550,-5.33,93.57,1465020,1043445,40.40,7月份合併營收較去年同期增加93.58%，主係因今年建案完工陸續交屋所致。
2015/08,153406,285626,154947,-46.29,-0.99,1618426,1198392,35.04,-
2015/09,151564,153406,149887,-1.20,1.11,1769990,1348279,31.27,-
2015/10,148079,151564,147002,-2.29,0.73,1918069,1495281,28.27,-
2015/11,162389,148079,145572,9.66,11.55,2080457,1640853,26.79,-
2015/12,190613,162389,185317,17.38,2.85,2271070,1826170,24.36,-
2016/01,141453,190613,132621,-25.79,6.65,141453,132621,6.65,-
2016/02,137958,141453,129242,-2.47,6.74,279412,261864,6.70,-
2016/03,165302,137958,155738,19.82,6.14,444713,417601,6.49,-
2016/04,162009,165302,158000,-1.99,2.53,606722,575601,5.40,-
2016/05,177627,162009,302069,9.64,-41.19,784349,877670,-10.63,-
2016/06,208505,177627,301724,17.38,-30.89,992854,1179394,-15.81,-
2016/07,179069,208505,285626,-14.11,-37.30,1171923,1465020,-20.00,-
2016/08,184507,179069,153406,3.03,20.27,1356430,1618426,-16.18,-
2016/09,173274,184507,151564,-6.08,14.32,1529704,1769990,-13.57,-
2016/10,183941,173274,148079,6.15,24.21,1713645,1918069,-10.65,-
2016/11,195890,183941,162389,6.49,20.63,1909535,2080457,-8.21,-
2016/12,223937,195890,190613,14.31,17.48,2133472,2271070,-6.05,-
2017/01,162338,223937,141453,-27.50,14.76,162338,141453,14.76,-
2017/02,151162,162338,137958,-6.88,9.57,313500,279412,12.19,-
2017/03,166229,151162,165302,9.96,0.56,479729,444713,7.87,-
2017/04,161105,166229,162009,-3.08,-0.55,640834,606722,5.62,-
2017/05,160530,161105,177627,-0.35,-9.62,801363,784349,2.16,-
2017/06,214802,160530,208505,33.80,3.02,1016165,992854,2.34,-
2017/07,187800,214802,179069,-12.57,4.87,1203965,1171923,2.73,-
2017/08,204615,187800,184507,8.95,10.89,1408580,1356430,3.84,-
2017/09,192457,204615,173274,-5.94,11.07,1601037,1529704,4.66,-
2017/10,191007,192457,183941,-0.75,3.84,1792045,1713645,4.57,-
2017/11,194951,191007,195890,2.06,-0.47,1986996,1909535,4.05,-
2017/12,211449,194951,223937,8.46,-5.57,2198445,2133472,3.04,-
2018/01,172583,211449,162338,-18.38,6.31,172583,162338,6.31,-
2018/02,158606,172583,151162,-8.09,4.92,331189,313500,5.64,-
2018/03,191193,158606,166229,20.54,15.01,522382,479729,8.89,-
2018/04,180188,191193,161105,-5.75,11.84,702570,640834,9.63,-
2018/05,182711,180188,160530,1.40,13.81,885281,801363,10.47,-
2018/06,212237,182711,214802,16.15,-1.19,1097518,1016165,8.00,-
2018/07,197882,212237,187800,-6.76,5.36,1295400,1203965,7.59,-
2018/08,207098,197882,204615,4.65,1.21,1502498,1408580,6.66,-
2018/09,205818,207098,192457,-0.61,6.94,1708316,1601037,6.70,-
2018/10,224164,205818,191007,8.91,17.35,1932480,1792045,7.83,-
2018/11,220161,224164,194951,-1.78,12.93,2152641,1986996,8.33,-
2018/12,358046,220161,211449,62.62,69.32,2510688,2198445,14.20,國外子公司逢 Q4 旺季
2019/01,199910,234068,172583,-14.59,15.83,199910,172583,15.83,-
2019/02,160906,199910,158606,-19.51,1.45,360816,331189,8.94,-
2019/03,176305,160906,191193,9.57,-7.78,537121,522382,2.82,-
2019/04,194224,176305,180188,10.16,7.78,731345,702570,4.09,-
2019/05,202795,194224,182711,4.41,10.99,934141,885281,5.51,-
