台聯電,	4905
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,11208,35888,16196,-68.76,-30.79,11208,16196,-30.79,-
2015/02,6808,11208,13431,-39.25,-49.31,18016,29627,-39.19,-
2015/03,6527,6808,13046,-4.12,-49.96,24543,42673,-42.48,-
2015/04,5849,6527,10360,-10.38,-43.54,30392,53033,-42.69,-
2015/05,12932,5849,15235,121.09,-15.11,43324,68268,-36.53,-
2015/06,5693,12932,10736,-55.97,-46.97,49017,79004,-37.95,-
2015/07,14768,5693,13831,159.40,6.77,63785,92835,-31.29,-
2015/08,8276,14768,18287,-43.95,-54.74,72061,111122,-35.15,本月較去年同期減少係因子公司去年同期取得標案而本月未取得而致。
2015/09,12183,8276,9596,47.20,26.95,84244,120718,-30.21,-
2015/10,11674,12183,12966,-4.17,-9.96,96188,133684,-28.04,-
2015/11,7300,11674,12405,-37.46,-41.15,103488,146089,-29.16,-
2015/12,11922,7300,35888,63.31,-66.77,115410,181977,-36.57,子公司本月營收較去年同期減少主係本月訂單大幅減少所致。
2016/01,8449,11922,11208,-29.13,-24.61,8449,11208,-24.61,-
2016/02,5937,8449,6808,-29.73,-12.79,14386,18016,-20.14,-
2016/03,8965,5937,6527,51.00,37.35,23351,24543,-4.85,-
2016/04,13075,8965,5849,45.84,123.54,36426,30392,19.85,主係孫公司國內標案於本月出貨約5百萬所致。
2016/05,5182,13075,12932,-60.36,-59.92,41608,43324,-3.96,主係合併報表中孫公司受銷貨月份時間點不同所致。
2016/06,7423,5182,5693,43.24,30.38,49031,49017,0.02,-
2016/07,12513,7423,14768,68.57,-15.26,61544,63785,-3.51,-
2016/08,8237,12513,8276,-34.17,-0.47,69781,72061,-3.16,-
2016/09,8804,8237,12183,6.88,-27.73,78585,84244,-6.71,-
2016/10,11490,8804,11674,30.50,-1.57,90075,96188,-6.35,-
2016/11,12707,11490,7300,10.59,74.06,102782,103488,-0.68,本月營收增加主係本公司國內標案於本月出貨所致.
2016/12,7636,12707,11922,-39.90,-35.95,110418,115410,-4.32,-
2017/01,6311,7636,8449,-17.35,-25.30,6311,8449,-25.30,-
2017/02,3827,6311,5937,-39.35,-35.53,10138,14386,-29.52,-
2017/03,11063,3827,8965,189.07,23.40,21201,23351,-9.20,-
2017/04,6620,11063,13075,-40.16,-49.36,27821,36426,-23.62,-
2017/05,3859,6620,5182,-41.70,-25.53,31680,41608,-23.86,-
2017/06,9419,3859,7423,144.07,26.88,41099,49031,-16.17,-
2017/07,3584,9419,12513,-61.94,-71.35,44683,61544,-27.39,主係去年同期孫公司營收認列標案所致，本期則無。
2017/08,6337,3584,8237,76.81,-23.06,51020,69781,-26.88,-
2017/09,11286,6337,8804,78.09,28.19,62306,78585,-20.71,-
2017/10,11528,11286,11490,2.14,0.33,73834,90075,-18.03,-
2017/11,7224,11528,12707,-37.33,-43.14,81058,102782,-21.13,-
2017/12,8584,7224,7636,18.82,12.41,89642,110418,-18.81,-
2018/01,7930,8584,6311,-7.61,25.65,7930,6311,25.65,-
2018/02,2514,7930,3827,-68.29,-34.30,10444,10138,3.01,-
2018/03,10245,2514,11063,307.51,-7.39,20689,21201,-2.41,-
2018/04,6375,10245,6620,-37.77,-3.70,27064,27821,-2.72,-
2018/05,4410,6375,3859,-30.82,14.27,31474,31680,-0.65,-
2018/06,8151,4410,9419,84.82,-13.46,39625,41099,-3.58,-
2018/07,11047,8151,3584,35.52,208.23,50672,44683,13.40,因本期訂單較去年同期增加所致。
2018/08,7626,11047,6337,-30.96,20.34,58298,51020,14.26,-
