上海商銀,	5876
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2018/10,3160814,3010105,2908772,5.00,8.66,30549078,28866466,5.82,-
2018/11,2745270,3160814,2892493,-13.14,-5.08,33294348,31758959,4.83,-
2018/12,3582064,2745270,2842788,30.48,26.00,36876412,34601747,6.57,-
2019/01,3232676,3582064,2922581,-9.75,10.61,3232676,2922581,10.61,-
2019/02,3009973,3232676,2533894,-6.88,18.78,6242649,5456475,14.40,-
2019/03,3281629,3009973,2869853,9.02,14.34,9524278,8326328,14.38,-
2019/04,3407998,3281629,2745398,3.85,24.13,12932276,11071726,16.80,-
2019/05,3672898,3407998,3220154,7.77,14.05,16605174,14291880,16.18,-
2019/06,3941080,3672898,3655166,7.30,7.82,20546254,17947046,14.48,-
2019/07,3706201,3941080,3254896,-5.95,13.86,24252455,21201942,14.38,-
2019/08,3844332,3706201,3176217,3.72,21.03,28096787,24378159,15.25,-
