凱衛,	5201
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,32853,25848,23043,27.10,42.57,32853,23043,42.57,-
2015/02,22206,32853,14488,-32.40,53.27,55059,37531,46.70,-
2015/03,15000,22206,19466,-32.45,-22.94,70058,56997,22.91,-
2015/04,17541,15000,18729,16.94,-6.34,87599,75726,15.67,-
2015/05,18901,17541,25386,7.75,-25.54,106500,101112,5.32,-
2015/06,20445,18901,33807,8.16,-39.52,126945,134919,-5.91,-
2015/07,19961,20445,16818,-2.36,18.68,146906,151737,-3.18,-
2015/08,17709,19961,20542,-11.28,-13.79,164615,172279,-4.44,-
2015/09,24593,17709,20205,38.87,21.71,189208,192485,-1.70,-
2015/10,24731,24593,17739,0.56,39.41,213939,210224,1.76,-
2015/11,20343,24731,23070,-17.74,-11.82,234282,233294,0.42,-
2015/12,23972,20343,25848,17.83,-7.25,258254,259142,-0.34,-
2016/01,14778,23972,32853,-38.35,-55.01,14778,32853,-55.01,受景氣影響
2016/02,12297,14778,22206,-16.78,-44.62,27075,55059,-50.82,受不景氣影響
2016/03,17383,12297,15000,41.35,15.88,44458,70058,-36.54,-
2016/04,22359,17383,17541,28.62,27.46,66817,87599,-23.72,-
2016/05,14104,22359,18901,-36.92,-25.37,80921,106500,-24.01,-
2016/06,13548,14104,20445,-3.94,-33.73,94469,126945,-25.58,-
2016/07,26273,13548,19961,93.92,31.62,120742,146906,-17.81,-
2016/08,17456,26273,17709,-33.55,-1.42,138198,164615,-16.04,-
2016/09,19521,17456,24593,11.82,-20.62,157719,189208,-16.64,-
2016/10,22205,19521,24731,13.74,-10.21,179924,213939,-15.89,-
2016/11,21232,22205,20343,-4.38,4.37,201156,234282,-14.13,-
2016/12,25489,21232,23972,20.04,6.32,226645,258254,-12.23,-
2017/01,11659,25489,14778,-54.25,-21.10,11659,14778,-21.10,-
2017/02,13096,11659,12297,12.32,6.49,24755,27075,-8.56,-
2017/03,13475,13096,17383,2.89,-22.48,38230,44458,-14.00,-
2017/04,19443,13475,22359,44.28,-13.04,57673,66817,-13.68,-
2017/05,20861,19443,14104,7.29,47.90,78534,80921,-2.94,-
2017/06,16867,20861,13548,-19.14,24.49,95401,94469,0.98,-
2017/07,19586,16867,26273,16.12,-25.45,114987,120742,-4.76,-
2017/08,17813,19586,17456,-9.05,2.04,132800,138198,-3.90,-
2017/09,13599,17813,19521,-23.65,-30.33,146399,157719,-7.17,-
2017/10,18977,13599,22205,39.54,-14.53,165376,179924,-8.08,-
2017/11,23755,18977,21232,25.17,11.88,189131,201156,-5.97,-
2017/12,18509,23755,25489,-22.08,-27.38,207640,226645,-8.38,-
2018/01,21084,18509,11659,13.91,80.83,21084,11659,80.83,主要專案收入大幅增加，因去年遞延至今年結案
2018/02,21546,21084,13096,2.19,64.52,42630,24755,72.20,主要專案收入大幅增加，因去年遞延至今年結案
2018/03,19504,21546,13475,-9.47,44.74,62134,38230,62.52,主要是專案收入大幅增加，因去年遞延至今年結案
2018/04,22109,19504,19443,13.35,13.71,84243,57673,46.07,-
2018/05,15390,22109,20861,-30.39,-26.22,99633,78534,26.86,-
2018/06,20921,15390,16867,35.93,24.03,120554,95401,26.36,-
2018/07,16902,20921,19586,-19.21,-13.70,137456,114987,19.54,-
2018/08,21332,16902,17813,26.20,19.75,158788,132800,19.56,-
2018/09,29712,21332,13599,39.28,118.48,188500,146399,28.75,本月結案之訂單金額較高
2018/10,18262,29712,18977,-38.53,-3.76,206762,165376,25.02,-
2018/11,17462,18262,23755,-4.38,-26.49,224224,189131,18.55,-
2018/12,27217,17462,18509,55.86,47.04,251441,207640,21.09,-
2019/01,12722,27217,21084,-53.25,-39.66,12722,21084,-39.66,-
