皇鼎,	5533
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,909961,198769,286761,357.79,217.32,909961,286761,217.32,-
2015/02,115918,909961,202106,-87.26,-42.64,1025879,488867,109.84,-
2015/03,352361,115918,204417,203.97,72.37,1378241,693284,98.79,-
2015/04,122420,352361,278228,-65.25,-56.00,1500661,971511,54.46,-
2015/05,83925,122420,34543,-31.44,142.95,1584585,1006055,57.50,-
2015/06,240031,83925,1064313,186.00,-77.44,1824617,2070368,-11.86,營建業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完成時間並非固定時點，故月營收的表現上會有較大之波動。
2015/07,199324,240031,500318,-16.95,-60.16,2023940,2570687,-21.26,7月營業收入較去年減少60.16%，主因係去年同期出售土地所致。
2015/08,37191,199324,321014,-81.34,-88.41,2061131,2891701,-28.72,本月營收較去年減少之原因，係本月無個案交屋認收入。
2015/09,223972,37191,199820,502.22,12.08,2285104,3091520,-26.08,-
2015/10,138640,223972,132514,-38.09,4.62,2423744,3224034,-24.82,-
2015/11,47277,138640,215607,-65.89,-78.07,2471021,3439641,-28.16,本月營收較去年同月營收減少達50%以上，係兩期個案營收組成因子不同。
2015/12,146534,47277,198769,209.94,-26.27,2617555,3638410,-28.05,-
2016/01,190044,146534,909961,29.69,-79.11,190044,909961,-79.11,本月營收較去年同期營收減少達50%以上，係兩期個案營收組成因子不同。
2016/02,280212,190044,115918,47.44,141.73,470256,1025879,-54.16,本月及累計營收較去年同期增加及減少達50%以上，係兩期個案營收組成因子不同。
2016/03,139992,280212,352361,-50.04,-60.27,610247,1378241,-55.72,本月及累計營收較去年同期減少達50%以上，係兩期個案營收組成因子不同。
2016/04,107103,139992,122420,-23.49,-12.51,717350,1500661,-52.19,累計營收較去年同期減少達50%以上，係兩期個案營收組成因子不同。
2016/05,157949,107103,83925,47.47,88.20,875298,1584585,-44.76,本月營收較去年同期增加達50%以上，係兩期個案營收組成因子不同。
2016/06,152388,157949,240031,-3.52,-36.51,1027686,1824617,-43.67,-
2016/07,94800,152388,199324,-37.79,-52.43,1122487,2023940,-44.53,本月營收較去年同月營收減少達50%以上，係兩期個案營收組成因子不同。
2016/08,40182,94800,37191,-57.61,8.04,1162669,2061131,-43.59,-
2016/09,294406,40182,223972,632.68,31.44,1457075,2285104,-36.23,-
2016/10,221436,294406,138640,-24.78,59.72,1678510,2423744,-30.74,本月營收較去年同期增加達50%以上，係兩期個案營收組成因子不同。
2016/11,142372,221436,47277,-35.70,201.14,1820883,2471021,-26.31,本月營收較去年同月營收增加達50%以上，係兩期個案營收組成因子不同。
