寶島科,	5312
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,205604,193629,196808,6.18,4.46,205604,196808,4.46,-
2015/02,206539,205604,196635,0.45,5.03,412143,393443,4.75,-
2015/03,219331,206539,201883,6.19,8.64,631474,595326,6.07,-
2015/04,204512,219331,191933,-6.75,6.55,835986,787259,6.18,-
2015/05,206683,204512,184853,1.06,11.80,1042669,972112,7.25,-
2015/06,210289,206683,192054,1.74,9.49,1252958,1164166,7.62,-
2015/07,227684,210289,213965,8.27,6.41,1480642,1378131,7.43,-
2015/08,221644,227684,216765,-2.65,2.25,1702286,1594896,6.73,-
2015/09,213729,221644,212514,-3.57,0.57,1916015,1807410,6.00,-
2015/10,223099,213729,211089,4.38,5.68,2139114,2018499,5.97,-
2015/11,198628,223099,188014,-10.96,5.64,2337742,2206513,5.94,-
2015/12,203740,198628,193629,2.57,5.22,2541482,2400142,5.88,-
2016/01,203098,203740,205604,-0.31,-1.21,203098,205604,-1.21,-
2016/02,228656,203098,206539,12.58,10.70,431754,412143,4.75,-
2016/03,222305,228656,219331,-2.77,1.35,654059,631474,3.57,-
2016/04,211729,222305,204512,-4.75,3.52,865788,835986,3.56,-
2016/05,219837,211729,206683,3.82,6.36,1085625,1042669,4.11,-
2016/06,227004,219837,210289,3.26,7.94,1312629,1252958,4.76,-
2016/07,238030,227004,227684,4.85,4.54,1550659,1480642,4.72,-
2016/08,248114,238030,221644,4.23,11.94,1798773,1702286,5.66,-
2016/09,222953,248114,213729,-10.14,4.31,2021726,1916015,5.51,-
2016/10,234659,222953,223099,5.25,5.18,2256385,2139114,5.48,-
2016/11,213254,234659,198628,-9.12,7.36,2469639,2337742,5.64,-
2016/12,227402,213254,203740,6.63,11.61,2697041,2541482,6.12,-
2017/01,236484,227402,203098,3.99,16.43,236484,203098,16.43,-
2017/02,247582,236484,228656,4.69,8.27,484066,431754,12.11,-
2017/03,238078,247582,222305,-3.83,7.09,722144,654059,10.40,-
2017/04,220926,238078,211729,-7.20,4.34,943070,865788,8.92,-
2017/05,228653,220926,219837,3.49,4.01,1171724,1085625,7.93,-
2017/06,225380,228653,227004,-1.43,-0.71,1397103,1312629,6.43,-
2017/07,250070,225380,238030,10.95,5.05,1647173,1550659,6.22,-
2017/08,261974,250070,248114,4.76,5.58,1909147,1798773,6.13,-
2017/09,248753,261974,222953,-5.04,11.57,2157900,2021726,6.73,-
2017/10,238673,248753,234659,-4.05,1.71,2396573,2256385,6.21,-
2017/11,227105,238673,213254,-4.84,6.49,2623678,2469639,6.23,-
2017/12,228197,227105,227402,0.48,0.34,2851875,2697041,5.74,-
2018/01,225864,228197,236484,-1.02,-4.49,225864,236484,-4.49,-
2018/02,235452,225864,247582,4.24,-4.89,461316,484066,-4.69,-
2018/03,279229,235452,238078,18.59,17.28,740545,722144,2.54,-
2018/04,250577,279229,220926,-10.26,13.42,991122,943070,5.09,-
2018/05,263349,250577,228653,5.09,15.17,1254471,1171723,7.06,-
2018/06,243535,263349,225380,-7.52,8.05,1498006,1397103,7.22,-
2018/07,252743,243535,250070,3.78,1.06,1750749,1647173,6.28,-
2018/08,264631,252743,261974,4.70,1.01,2015380,1909147,5.56,-
2018/09,258852,264631,248753,-2.18,4.05,2274232,2157900,5.39,-
2018/10,271018,258852,238673,4.69,13.55,2545250,2396573,6.20,-
2018/11,256935,271018,227105,-5.19,13.13,2802185,2623678,6.80,-
2018/12,256109,256935,228197,-0.32,12.23,3058294,2851875,7.23,-
2019/01,269101,256109,225864,5.07,19.14,269101,225864,19.14,-
2019/02,262176,269101,235452,-2.57,11.35,531277,461316,15.16,本月營收為2月單月歷史新高
2019/03,271172,262176,279229,3.43,-2.88,802449,740545,8.35,在本公司營運據點增加且營運狀況持續優化情形下，108年第一季累計營收創歷史新高。
2019/04,253177,271172,250577,-6.63,1.03,1055626,991122,6.50,本公司營運狀況持續優化，108年4月份單月營收創歷年4月份單月營收新高，且108年4月份累計營收亦創歷史新高。
2019/05,263895,253177,263349,4.23,0.20,1319521,1254471,5.18,本公司營運狀況持續優化，108年5月份單月營收創歷年5月份單月營收新高，且108年5月份累計營收亦創歷史新高。
2019/06,258567,263895,243535,-2.01,6.17,1578088,1498006,5.34,"本公司營運狀況持續優化,108年6月份單月營收創歷年6月份單月營收新高,且108年6月份累計營收亦創歷史新高"
2019/07,280748,258567,252743,8.57,11.08,1858836,1750749,6.17,本公司營運狀況持續優化，108年7月份單月營收創歷年7月份單月營收新高，且108年7月份累計營收亦創歷史新高。
