世豐,	2065
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2016/04,69964,135280,107989,-48.28,-35.21,350810,406675,-13.73,-
2016/05,86730,69964,82944,23.96,4.56,437540,489619,-10.63,-
2016/06,101044,86730,102222,16.50,-1.15,538584,591841,-8.99,-
2016/07,100915,101044,111849,-0.12,-9.77,639499,703690,-9.12,-
2016/08,101499,100915,94605,0.57,7.28,740998,798295,-7.17,-
2016/09,97876,101499,92883,-3.56,5.37,838874,891178,-5.86,-
2016/10,103812,97876,91072,6.06,13.98,942686,982250,-4.02,-
2016/11,93809,103812,80407,-9.63,16.66,1036495,1062657,-2.46,-
2016/12,81889,93809,92790,-12.70,-11.74,1118384,1155447,-3.20,-
2017/01,91126,81889,85071,11.27,7.11,91126,85071,7.11,-
2017/02,100421,91126,60495,10.20,65.99,191547,145566,31.58,去年2月適逢農曆春節假期，交期延至3月
2017/03,107756,100421,135280,7.30,-20.34,299303,280846,6.57,-
2017/04,84479,107756,69964,-21.60,20.74,383782,350810,9.39,-
2017/05,82043,84479,86730,-2.88,-5.40,465825,437540,6.46,-
2017/06,85207,82043,101044,3.85,-15.67,551032,538584,2.31,-
2017/07,88042,85207,100915,3.32,-12.75,639074,639499,-0.06,-
2017/08,83145,88042,101499,-5.56,-18.08,722219,740998,-2.53,-
2017/09,112583,83145,97876,35.40,15.02,834801,838874,-0.48,-
2017/10,84277,112583,103812,-25.14,-18.81,919079,942686,-2.50,-
2017/11,80072,84277,93809,-4.98,-14.64,999151,1036495,-3.60,-
2017/12,88089,80072,81889,10.01,7.57,1087240,1118384,-2.78,-
2018/01,104439,88089,91126,18.56,14.60,104439,91126,14.60,-
2018/02,85898,104439,100421,-17.75,-14.46,190337,191547,-0.63,-
2018/03,125301,85898,107756,45.87,16.28,315638,299303,5.45,-
2018/04,119015,125301,84479,-5.01,40.88,434653,383782,13.25,-
2018/05,119762,119015,82043,0.62,45.97,554415,465825,19.01,-
