朋程,	8255
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,304121,263843,304769,15.26,-0.21,304121,304769,-0.21,-
2015/02,281339,304121,276774,-7.49,1.64,585460,581543,0.67,-
2015/03,312098,281339,303706,10.93,2.76,897558,885249,1.39,-
2015/04,329019,312098,319555,5.42,2.96,1226577,1204804,1.80,-
2015/05,320145,329019,310742,-2.69,3.02,1546722,1515546,2.05,-
2015/06,295077,320145,268064,-7.83,10.07,1841799,1783610,3.26,-
2015/07,278283,295077,302700,-5.69,-8.06,2120082,2086310,1.61,-
2015/08,245375,278283,272562,-11.82,-9.97,2365457,2358872,0.27,-
2015/09,276975,245375,285897,12.87,-3.12,2642432,2644769,-0.08,-
2015/10,297769,276975,299964,7.50,-0.73,2940201,2944733,-0.15,-
2015/11,309179,297769,270535,3.83,14.28,3249380,3215268,1.06,-
2015/12,298918,309179,263843,-3.31,13.29,3548298,3479111,1.98,-
2016/01,319145,298918,304121,6.76,4.94,319145,304121,4.94,-
2016/02,275475,319145,281339,-13.68,-2.08,594620,585460,1.56,-
2016/03,316153,275475,312098,14.76,1.29,910773,897558,1.47,-
2016/04,310787,316153,329019,-1.69,-5.54,1221560,1226577,-0.40,-
2016/05,312257,310787,320145,0.47,-2.46,1533817,1546722,-0.83,-
2016/06,295302,312257,295077,-5.42,0.07,1829118,1841799,-0.68,-
2016/07,272519,295302,278283,-7.71,-2.07,2101637,2120082,-0.87,-
2016/08,254179,272519,245375,-6.72,3.58,2355817,2365457,-0.40,-
2016/09,283019,254179,276975,11.34,2.18,2638836,2642432,-0.13,-
2016/10,284878,283019,297769,0.65,-4.32,2923714,2940201,-0.56,-
2016/11,310000,284878,309179,8.81,0.26,3233714,3249380,-0.48,-
2016/12,292511,310000,298918,-5.64,-2.14,3526225,3548298,-0.62,-
2017/01,293247,292511,319145,0.25,-8.11,293247,319145,-8.11,-
2017/02,291406,293247,275475,-0.62,5.78,584653,594620,-1.67,-
2017/03,325936,291406,316153,11.84,3.09,910589,910773,-0.02,-
2017/04,325710,325936,310787,-0.06,4.80,1236299,1221560,1.20,-
2017/05,317112,325710,312257,-2.63,1.55,1553411,1533817,1.27,-
2017/06,312924,317112,295302,-1.32,5.96,1866335,1829118,2.03,-
2017/07,278931,312924,272519,-10.86,2.35,2145266,2101637,2.07,-
2017/08,277230,278931,254179,-0.60,9.06,2422496,2355817,2.83,-
2017/09,303106,277230,283019,9.33,7.09,2725602,2638836,3.28,-
2017/10,326743,303106,284878,7.79,14.69,3052345,2923714,4.39,-
2017/11,335817,326743,310000,2.77,8.32,3388162,3233714,4.77,-
2017/12,281163,335817,292511,-16.27,-3.87,3669325,3526225,4.05,-
2018/01,310849,281163,293247,10.55,6.00,310849,293247,6.00,-
2018/02,267779,310849,291406,-13.85,-8.10,578629,584653,-1.03,-
2018/03,314481,267779,325936,17.44,-3.51,893109,910589,-1.91,-
2018/04,294913,314481,325710,-6.22,-9.45,1188022,1236299,-3.90,-
2018/05,294727,294913,317112,-0.06,-7.05,1482749,1553411,-4.54,-
2018/06,315472,294727,312924,7.03,0.81,1798221,1866335,-3.64,-
2018/07,302704,315472,278931,-4.04,8.52,2100925,2145266,-2.06,-
2018/08,305876,302704,277230,1.04,10.33,2406801,2422496,-0.64,-
2018/09,291782,305876,303106,-4.60,-3.73,2698583,2725602,-0.99,-
2018/10,323204,291782,326743,10.76,-1.08,3021787,3052345,-1.00,-
2018/11,310712,323204,335817,-3.86,-7.47,3332499,3388162,-1.64,-
2018/12,262439,310712,281163,-15.53,-6.65,3594938,3669325,-2.02,-
2019/01,283525,262439,310849,8.03,-8.79,283525,310849,-8.79,-
2019/02,239673,283525,267779,-15.46,-10.49,523198,578629,-9.57,-
2019/03,285244,239673,314481,19.01,-9.29,808442,893109,-9.48,-
2019/04,248531,285244,294913,-12.87,-15.72,1056973,1188022,-11.03,-
2019/05,264587,248531,294727,6.46,-10.22,1321560,1482749,-10.87,-
2019/06,252623,264587,315472,-4.52,-19.92,1574183,1798221,-12.45,-
2019/07,290055,252623,302704,14.81,-4.17,1864238,2100925,-11.26,-
