點序,	6485
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,125652,95576,153533,31.46,-18.15,125652,153533,-18.15,-
2015/02,63054,125652,83120,-49.81,-24.14,188707,236654,-20.26,-
2015/03,64749,63054,123640,2.68,-47.63,253457,360295,-29.65,-
2015/04,70053,64749,113189,8.19,-38.10,323509,473483,-31.67,-
2015/05,76813,70053,121490,9.64,-36.77,400323,594974,-32.71,-
2015/06,93039,76813,122908,21.12,-24.30,493362,717882,-31.27,-
2015/07,96331,93039,142544,3.53,-32.42,589693,860426,-31.46,-
2015/08,98415,96331,125329,2.16,-21.47,688108,985754,-30.19,-
2015/09,104555,98415,115045,6.23,-9.11,792662,1100800,-27.99,-
2015/10,105521,104555,110599,0.92,-4.59,898183,1211399,-25.85,-
2015/11,103023,105521,87908,-2.36,17.19,1001206,1299307,-22.94,-
2015/12,103780,103023,95576,0.73,8.58,1104986,1394883,-20.78,-
2016/01,103492,103780,125652,-0.27,-17.63,103492,125652,-17.63,-
2016/02,90513,103492,63054,-12.54,43.54,194005,188707,2.80,-
2016/03,105561,90513,64749,16.62,63.03,299566,253457,18.19,客戶需求量較去年同期增加
2016/04,110205,105561,70053,4.39,57.31,409771,323509,26.66,客戶需求量較去年同期增加
2016/05,108752,110205,76813,-1.31,41.58,518524,400323,29.52,-
2016/06,109588,108752,93039,0.76,17.78,628112,493362,27.31,-
2016/07,94422,109588,96331,-13.83,-1.98,722533,589693,22.52,-
2016/08,69082,94422,98415,-26.83,-29.80,791615,688108,15.04,-
2016/09,63331,69082,104555,-8.32,-39.42,854946,792662,7.85,-
2016/10,74377,63331,105521,17.44,-29.51,929323,898183,3.46,-
2016/11,72403,74377,103023,-2.65,-29.72,1001726,1001206,0.05,-
2016/12,53414,72403,103780,-26.22,-48.53,1055140,1104986,-4.51,-
2017/01,52169,53414,103492,-2.33,-49.59,52169,103492,-49.59,-
2017/02,45699,52169,90513,-12.40,-49.51,97868,194005,-49.55,-
2017/03,53629,45699,105561,17.35,-49.19,151497,299566,-49.42,-
2017/04,41583,53629,110205,-22.46,-62.26,193081,409771,-52.88,NAND Flash缺貨，客戶下單減少。
2017/05,59219,41583,108752,42.41,-45.54,252300,518524,-51.34,NAND Flash缺貨，客戶下單減少。
2017/06,62819,59219,109588,6.07,-42.67,315118,628112,-49.83,-
2017/07,65315,62819,94422,3.97,-30.82,380433,722533,-47.34,-
2017/08,67266,65315,69082,2.98,-2.62,447699,791615,-43.44,-
2017/09,58391,67266,63331,-13.19,-7.80,506091,854946,-40.80,-
2017/10,60655,58391,74377,3.87,-18.44,566746,929323,-39.01,-
2017/11,65115,60655,72403,7.35,-10.06,631861,1001726,-36.92,-
2017/12,83194,65115,53414,27.76,55.75,715055,1055140,-32.23,年底客戶需求增加
2018/01,72933,83194,52169,-12.33,39.80,72933,52169,39.80,-
2018/02,58934,72933,45699,-19.19,28.96,131867,97868,34.73,-
2018/03,92484,58934,53629,56.92,72.45,224351,151497,48.08,新產品獲得客戶認可且市場回溫，客戶訂單增加。
2018/04,92014,92484,41583,-0.50,121.27,316364,193081,63.85,新產品獲得客戶認可且市場回溫，客戶訂單增加。
2018/05,96364,92014,59219,4.72,62.72,412729,252300,63.58,新產品獲得客戶認可且市場回溫，客戶訂單增加。
2018/06,100056,96364,62819,3.83,59.27,512785,315118,62.72,新產品獲得客戶認可且市場回溫，客戶訂單增加。
2018/07,99887,100056,65315,-0.16,52.93,612672,380433,61.04,新產品獲得客戶認可且市場回溫，客戶訂單增加。
2018/08,106672,99887,67266,6.79,58.58,719343,447699,60.67,新產品獲得客戶認可且市場回溫，客戶訂單增加。
2018/09,110762,106672,58391,3.83,89.69,830105,506091,64.02,新產品獲得客戶認可且市場回溫，客戶訂單增加。
2018/10,107232,110762,60655,-3.18,76.79,937337,566746,65.38,新產品獲得客戶認可且市場回溫，客戶訂單增加。
