潤隆,	1808
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,407244,1846757,4448,-77.94,9055.66,407244,4448,9055.66,-
2015/02,124718,407244,162981,-69.37,-23.47,531962,167429,217.72,-
2015/03,198337,124718,93055,59.02,113.13,730299,260484,180.36,-
2015/04,77243,198337,73835,-61.05,4.61,807542,334319,141.54,-
2015/05,50003,77243,13532,-35.26,269.51,857545,347851,146.52,-
2015/06,23138,50003,321066,-53.72,-92.79,880683,668917,31.65,本月營收相較去年同期增減百分比-92.97%，主要係本公司本月未認列營建收入所致。
2015/07,27953,23138,1770994,20.80,-98.42,908636,2439911,-62.75,主要係本公司營建事業過戶交屋戶數較去年同期減少所致。
2015/08,2029336,27953,246306,7159.81,723.90,2937972,2686217,9.37,本月營收相較去年同期當月或累計增加達50%以上，主要係本公司營建事業過戶交屋戶數較去年同期增加所致。
2015/09,952620,2029336,42720,-53.05,2129.91,3890592,2728937,42.56,本月營收相較去年同期當月或累計達50%以上，主要係本公司營建事業過戶交屋戶數較去年同期增加所致。
2015/10,650267,952620,13937,-31.73,4565.76,4540859,2742874,65.55,本月營收相較去年同期當月或累計增加達50%以上，主要係本公司營建事業過戶交屋戶數較去年同期增加所致。
2015/11,196780,650267,7046,-69.73,2692.79,4737639,2749920,72.28,本月營收相較去年同期當月或累計增加達50%以上，主要係本公司營建事業過戶交屋戶數較去年同期增加所致。
2015/12,213677,196780,1846757,8.58,-88.42,4951316,4596677,7.71,本月營收相較去年同期當月或累計減少達50%以上，主要係本公司營建事業過戶交屋戶數較去年同期減少所致。
2016/01,29718,213677,407244,-86.09,-92.70,29718,407244,-92.70,本月營收相較去年同期當月或累計減少達50%以上，主要係本公司營建事業過戶交屋戶數較去年同期減少所致。
2016/02,21505,29718,124718,-27.63,-82.75,51223,531962,-90.37,本月營收相較去年同期當月或累計減少達50%以上，主要係本公司營建事業過戶交屋戶數較去年同期減少所致。
2016/03,-12213,21505,198337,-156.79,-106.15,39010,730299,-94.65,本月營收相較去年同期當月或累計減少達50%以上，主要係本公司營建事業過戶交屋戶數較去年同期減少及本期環科收入銷貨退回所致。
2016/04,497389,-12213,77243,4172.61,543.92,536399,807542,-33.57,本月營收相較去年同期當月增加達50%以上，主要係本公司營建事業過戶交屋戶數較去年同期當月增加所致。
2016/05,190471,497389,50003,-61.70,280.91,726870,857545,-15.23,本月營收相較去年同期增加達50%以上，主要係本公司營建收入較去年同期當月增加所致。
2016/06,124058,190471,23138,-34.86,436.16,850928,880683,-3.37,本月營收相較去年同期當月增加達50%以上，主要係本公司營建收入較去年同期當月增加所致。
2016/07,103607,124058,27953,-16.48,270.64,954535,908636,5.05,本月營收相較去年同期當月增加達50%以上，主要係本公司營建收入較去年同期當月增加所致。
2016/08,1979754,103607,2029336,1810.83,-2.44,2934289,2937972,-0.12,-
2016/09,417679,1979754,952620,-78.90,-56.15,3351968,3890592,-13.84,本月營收相較去年同期當月減少達50%以上，主要係本公司營建收入較去年同期當月減少所致。
2016/10,1084308,417679,650267,159.60,66.74,4436276,4540859,-2.30,本月營收相較去年同期當月增加達50%以上，主要係本公司營建收入較去年同期當月增加所致。
2016/11,420689,1084308,196780,-61.20,113.78,4856965,4737639,2.51,本月營收相較去年同期當月增加達50%以上，主要係本公司營建收入較去年同期當月增加所致。
2016/12,872689,420689,213677,107.44,308.41,5729654,4951316,15.71,本月營收相較去年同期當月增加達50%以上，主要係本公司營建收入較去年同期當月增加所致。
2017/01,51169,872689,29718,-94.13,72.18,51169,29718,72.18,本月營收相較去年同期及累計增加達50%以上，主要係本公司營建收入較去年同期當月及累計增加所致。
2017/02,110947,51169,21505,116.82,415.91,162116,51223,216.49,本月營收相較去年同期當月或累計增加達50%以上，主要係本公司營建收入較去年同期當月及累計增加所致。
2017/03,313656,110947,-12213,182.70,2668.21,475772,39010,1119.61,本月營收相較去年同期當月及累計增加達50%以上，主要係本公司營建收入較去年同期當月及累計增加所致。
2017/04,252505,313656,497389,-19.49,-49.23,728277,536399,35.77,-
2017/05,218396,252505,190471,-13.50,14.66,946673,726870,30.23,-
2017/06,281038,218396,124058,28.68,126.53,1227711,850928,44.27,本月營收相較去年同期當月增加達50%以上，主要係本公司營建收入較去年同期當月增加所致。
2017/07,228110,281038,103607,-18.83,120.16,1455821,954535,52.51,本月營收相較去年同期當月及累計增加達50%以上，主要係本公司營建收入較去年同期當月及累計增加所致。
