系微,	6231
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,82998,81509,52492,1.82,58.11,82998,52492,58.11,-
2015/02,53833,82998,71628,-35.13,-24.84,136832,124120,10.24,-
2015/03,66764,53833,79687,24.02,-16.21,203595,203808,-0.10,-
2015/04,60154,66764,88374,-9.90,-31.93,263749,292182,-9.73,-
2015/05,47789,60154,60965,-20.55,-21.61,311538,353147,-11.78,-
2015/06,108466,47789,73593,126.96,47.38,420004,426740,-1.57,-
2015/07,64305,108466,68884,-40.71,-6.64,484310,495624,-2.28,-
2015/08,52267,64305,69458,-18.72,-24.75,536577,565082,-5.04,-
2015/09,80602,52267,81736,54.21,-1.38,617178,646818,-4.58,-
2015/10,71728,80602,70412,-11.00,1.86,688906,717230,-3.94,-
2015/11,54308,71728,65993,-24.28,-17.70,743214,783223,-5.10,-
2015/12,86900,54308,81509,60.01,6.61,830114,864733,-4.00,-
2016/01,60901,86900,82998,-29.91,-26.62,60901,82998,-26.62,-
2016/02,31315,60901,53833,-48.58,-41.82,92216,136831,-32.60,-
2016/03,80834,31315,66763,158.13,21.07,173050,203595,-15.00,-
2016/04,58363,80834,60154,-27.79,-2.97,231413,263749,-12.26,-
2016/05,48651,58363,47789,-16.64,1.80,280064,311538,-10.10,-
2016/06,62696,48651,108466,28.86,-42.19,342760,420004,-18.39,-
2016/07,61007,62696,64305,-2.69,-5.12,403767,484310,-16.63,-
2016/08,44356,61007,52267,-27.29,-15.13,448123,536577,-16.48,-
2016/09,73765,44356,80602,66.30,-8.48,521888,617178,-15.43,-
2016/10,65441,73765,71728,-11.28,-8.76,587329,688906,-14.74,-
2016/11,54824,65441,54308,-16.22,0.95,642153,743214,-13.59,-
2016/12,77665,54824,86900,41.66,-10.62,719818,830114,-13.28,-
2017/01,62469,77665,60901,-19.56,2.57,62469,60901,2.57,-
2017/02,36018,62469,31315,-42.34,15.01,98487,92216,6.80,-
2017/03,93197,36018,80834,158.75,15.29,191684,173050,10.76,-
2017/04,61035,93197,58363,-34.50,4.57,252719,231413,9.20,-
2017/05,56584,61035,48651,-7.29,16.30,309303,280064,10.44,-
2017/06,72192,56584,62696,27.58,15.14,381495,342760,11.30,-
2017/07,66625,72192,61007,-7.71,9.20,448120,403767,10.98,-
2017/08,50217,66625,44356,-24.62,13.21,498337,448123,11.20,-
2017/09,80180,50217,73765,59.66,8.69,578517,521888,10.85,-
2017/10,79383,80180,65441,-0.99,21.30,657900,587329,12.01,-
2017/11,55290,79383,54824,-30.35,0.84,713190,642153,11.06,-
2017/12,73458,55290,77665,32.85,-5.41,786648,719818,9.28,-
2018/01,71339,73458,62469,-2.88,14.19,71339,62469,14.19,-
2018/02,39265,71339,36018,-44.95,9.01,110604,98487,12.30,-
2018/03,79581,39265,93197,102.67,-14.60,190185,191684,-0.78,-
2018/04,80486,79581,61035,1.13,31.86,270671,252719,7.10,-
2018/05,59343,80486,56584,-26.26,4.87,330014,309303,6.69,-
2018/06,61891,59343,72192,4.29,-14.26,391905,381495,2.72,-
2018/07,86728,61891,66625,40.13,30.17,478633,448120,6.80,-
