台通,	8011
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,130060,133683,147943,-2.71,-12.08,130060,147943,-12.08,-
2015/02,110574,130060,149153,-14.98,-25.86,240634,297096,-19.00,-
2015/03,163084,110574,278124,47.48,-41.36,403718,575220,-29.81,-
2015/04,124659,163084,208463,-23.56,-40.20,528377,783683,-32.57,-
2015/05,115967,124659,337524,-6.97,-65.64,644344,1121207,-42.53,-
2015/06,118418,115967,156249,2.11,-24.21,762762,1277456,-40.29,-
2015/07,135025,118418,140039,14.02,-3.58,897787,1417495,-36.66,-
2015/08,128701,135025,127689,-4.68,0.79,1026488,1545184,-33.56,-
2015/09,111625,128701,119435,-13.26,-6.53,1138113,1664619,-31.62,-
2015/10,133237,111625,121896,19.36,9.30,1271350,1786515,-28.83,-
2015/11,146209,133237,127937,9.73,14.28,1417559,1914452,-25.95,-
2015/12,176516,146209,133683,20.72,32.04,1594075,2048135,-22.16,-
2016/01,104716,176516,130060,-40.67,-19.48,104716,130060,-19.48,-
2016/02,86348,104716,110574,-17.54,-21.90,191064,240634,-20.59,-
2016/03,129817,86348,163084,50.34,-20.39,320881,403718,-20.51,-
2016/04,142250,129817,124659,9.57,14.11,463131,528377,-12.34,-
2016/05,137142,142250,115967,-3.59,18.25,600273,644344,-6.83,-
2016/06,157199,137142,118418,14.62,32.74,757472,762762,-0.69,-
2016/07,147044,157199,135025,-6.45,8.90,904516,897787,0.74,-
2016/08,172745,147044,128701,17.47,34.22,1077261,1026488,4.94,-
2016/09,182907,172745,111625,5.88,63.85,1260168,1138113,10.72,內外銷客戶需求增加所致
2016/10,192628,182907,133237,5.31,44.57,1452796,1271350,14.27,-
2016/11,187328,192628,146209,-2.75,28.12,1640124,1417559,15.70,-
2016/12,186393,187328,176516,-0.49,5.59,1826517,1594075,14.58,-
2017/01,160981,186393,104716,-13.63,53.73,160981,104716,53.73,通信網路相關產品及工程收入增加所致
2017/02,127642,160981,86348,-20.70,47.82,288623,191064,51.06,通信網路相關產品及工程收入增加所致
2017/03,185196,127642,129817,45.09,42.65,473819,320881,47.66,-
2017/04,170086,185196,142250,-8.15,19.56,643905,463131,39.03,-
2017/05,148512,170086,137142,-12.68,8.29,792417,600273,32.00,-
2017/06,198798,148512,157199,33.85,26.46,991215,757472,30.85,-
2017/07,201086,198798,147044,1.15,36.75,1192301,904516,31.81,-
2017/08,167771,201086,172745,-16.56,-2.87,1360072,1077261,26.25,-
2017/09,141048,167771,182907,-15.92,-22.88,1501120,1260168,19.12,-
2017/10,165080,141048,192628,17.03,-14.30,1666200,1452796,14.68,-
2017/11,167003,165080,187328,1.16,-10.84,1833203,1640124,11.77,-
2017/12,213805,167003,186393,28.02,14.70,2047008,1826517,12.07,-
2018/01,150469,213805,160981,-29.62,-6.52,150469,160981,-6.52,-
2018/02,109205,150469,127642,-27.42,-14.44,259674,288623,-10.03,-
2018/03,219021,109205,185196,100.55,18.26,478695,473819,1.02,-
2018/04,189346,219021,170086,-13.54,11.32,668041,643905,3.74,-
2018/05,156055,189346,148512,-17.58,5.07,824096,792417,3.99,-
2018/06,134041,156055,198798,-14.10,-32.57,958137,991215,-3.33,-
