亞聚,	1308
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,371364,371193,471829,0.04,-21.29,371364,471829,-21.29,-
2015/02,391204,371364,414779,5.34,-5.68,762568,886608,-13.99,-
2015/03,468097,391204,457752,19.65,2.25,1230665,1344360,-8.45,-
2015/04,462895,468097,537581,-1.11,-13.89,1693560,1881941,-10.00,-
2015/05,444604,462895,543777,-3.95,-18.23,2138164,2425718,-11.85,-
2015/06,349319,444604,486416,-21.43,-28.18,2487483,2912134,-14.58,-
2015/07,387570,349319,512931,10.95,-24.44,2875053,3425065,-16.05,-
2015/08,424944,387570,496062,9.64,-14.33,3299997,3921127,-15.84,-
2015/09,422117,424944,462861,-0.66,-8.80,3722114,4383988,-15.09,-
2015/10,460185,422117,422244,9.01,8.98,4182299,4806232,-12.98,-
2015/11,476983,460185,388860,3.65,22.66,4659282,5195092,-10.31,-
2015/12,386574,476983,371193,-18.95,4.14,5045856,5566285,-9.34,-
2016/01,431933,386574,371364,11.73,16.30,431933,371364,16.30,-
2016/02,388190,431933,391204,-10.12,-0.77,820123,762568,7.54,-
2016/03,513785,388190,468097,32.35,9.76,1333908,1230665,8.38,-
2016/04,466720,513785,462895,-9.16,0.82,1800628,1693560,6.32,-
2016/05,371912,466720,444604,-20.31,-16.34,2172540,2138164,1.60,-
2016/06,445917,371912,349319,19.89,27.65,2618457,2487483,5.26,-
2016/07,463211,445917,387570,3.87,19.51,3081668,2875053,7.18,-
2016/08,491768,463211,424944,6.16,15.72,3573436,3299997,8.28,-
2016/09,449147,491768,422117,-8.66,6.40,4022583,3722114,8.07,-
2016/10,467221,449147,460185,4.02,1.52,4489804,4182299,7.35,-
2016/11,569210,467221,476983,21.82,19.33,5059014,4659282,8.57,-
2016/12,721698,569210,386574,26.78,86.69,5780712,5045856,14.56,105年12月份較去年同期因銷售量增加，致營收增加達50%以上。
2017/01,419813,721698,431933,-41.82,-2.80,419813,431933,-2.80,-
2017/02,539426,419813,388190,28.49,38.95,959239,820123,16.96,-
2017/03,571410,539426,513785,5.92,11.21,1530649,1333908,14.74,-
2017/04,495433,571410,466720,-13.29,6.15,2026082,1800628,12.52,-
2017/05,487212,495433,371912,-1.65,31.00,2513294,2172540,15.68,-
2017/06,582870,487212,445917,19.63,30.71,3096164,2618457,18.24,-
2017/07,484002,582870,463211,-16.96,4.48,3580166,3081668,16.17,-
2017/08,641144,484002,491768,32.46,30.37,4221310,3573436,18.13,-
2017/09,585591,641144,449147,-8.66,30.37,4806902,4022583,19.49,-
2017/10,574113,585591,467221,-1.96,22.87,5381015,4489804,19.84,-
2017/11,548296,574113,569210,-4.49,-3.67,5929311,5059014,17.20,-
2017/12,473599,548296,721698,-13.62,-34.37,6402910,5780712,10.76,-
2018/01,438679,473599,419813,-7.37,4.49,438679,419813,4.49,-
2018/02,397145,438679,539426,-9.46,-26.37,835824,959239,-12.86,-
2018/03,490319,397145,571410,23.46,-14.19,1326143,1530649,-13.36,-
2018/04,511607,490319,495433,4.34,3.26,1837750,2026082,-9.29,-
