明揚,	8420
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,101721,108710,133200,-6.42,-23.63,101721,133200,-23.63,-
2015/02,91977,101721,86318,-9.57,6.55,193698,219518,-11.76,-
2015/03,124279,91977,136041,35.11,-8.64,317977,355559,-10.56,-
2015/04,108007,124279,109331,-13.09,-1.21,425984,464890,-8.36,-
2015/05,123099,108007,94394,13.97,30.40,549083,559284,-1.82,-
2015/06,123549,123099,87659,0.36,40.94,672632,646943,3.97,-
2015/07,85085,123549,52923,-31.13,60.77,757717,699866,8.26,訂單增加
2015/08,89317,85085,48442,4.97,84.37,847034,748308,13.19,訂單增加
2015/09,100825,89317,67596,12.88,49.15,947859,815904,16.17,-
2015/10,91482,100825,69934,-9.26,30.81,1039341,885838,17.32,-
2015/11,115879,91482,102201,26.66,13.38,1155220,988039,16.92,-
2015/12,118522,115879,108710,2.28,9.02,1273742,1096749,16.13,-
2016/01,117367,118522,101721,-0.97,15.38,117367,101721,15.38,-
2016/02,117466,117367,91977,0.08,27.71,234833,193698,21.23,-
2016/03,128971,117466,124279,9.79,3.77,363804,317977,14.41,-
2016/04,112917,128971,108007,-12.44,4.54,476721,425984,11.91,-
2016/05,120916,112917,123099,7.08,-1.77,597637,549083,8.84,-
2016/06,111050,120916,123549,-8.15,-10.11,708687,672632,5.36,-
2016/07,100971,111050,85085,-9.07,18.67,809658,757717,6.85,-
2016/08,106486,100971,89317,5.46,19.22,916144,847034,8.15,-
2016/09,102615,106486,100825,-3.63,1.77,1018759,947859,7.48,-
2016/10,101745,102615,91482,-0.84,11.21,1120504,1039341,7.80,-
2016/11,123489,101745,115879,21.37,6.56,1243993,1155220,7.68,-
2016/12,124034,123489,118522,0.44,4.65,1368028,1273742,7.40,-
2017/01,131557,124034,117367,6.06,12.09,131557,117367,12.09,-
2017/02,119344,131557,117466,-9.28,1.59,250901,234833,6.84,-
2017/03,117636,119344,128971,-1.43,-8.78,368537,363804,1.30,-
2017/04,133958,117636,112917,13.87,18.63,502495,476721,5.40,-
2017/05,134000,133958,120916,0.03,10.82,636495,597637,6.50,-
2017/06,127314,134000,111050,-4.98,14.64,763809,708687,7.77,-
2017/07,102798,127314,100971,-19.25,1.80,866607,809658,7.03,-
2017/08,114983,102798,106486,11.85,7.97,981590,916144,7.14,-
2017/09,125137,114983,102615,8.83,21.94,1106727,1018759,8.63,-
2017/10,126700,125137,101745,1.24,24.52,1233427,1120504,10.07,-
2017/11,127053,126700,123489,0.27,2.88,1360480,1243993,9.36,-
2017/12,116462,127053,124034,-8.33,-6.10,1476943,1368028,7.96,-
2018/01,98179,116462,131557,-15.69,-25.37,98179,131557,-25.37,-
2018/02,103513,98179,119344,5.43,-13.26,201692,250901,-19.61,-
2018/03,113117,103513,117636,9.27,-3.84,314809,368537,-14.57,-
2018/04,118205,113117,133958,4.49,-11.75,433014,502495,-13.82,-
2018/05,145142,118205,134000,22.78,8.31,578156,636495,-9.16,-
2018/06,147372,145142,127314,1.53,15.75,725528,763809,-5.01,-
2018/07,140877,147372,102798,-4.40,37.04,866405,866607,-0.02,-
2018/08,133495,140877,114983,-5.24,16.09,999900,981590,1.86,-
2018/09,126311,133495,125137,-5.38,0.93,1126211,1106727,1.76,-
2018/10,146488,126311,126700,15.97,15.61,1272699,1233427,3.18,-
2018/11,151972,146488,127053,3.74,19.61,1424671,1360480,4.71,-
2018/12,155859,151972,116462,2.55,33.82,1580530,1476943,7.01,-
2019/01,144612,155859,98179,-7.21,47.29,144612,98179,47.29,-
2019/02,123613,144612,103513,-14.52,19.41,268225,201692,32.98,-
2019/03,149626,123613,113117,21.04,32.27,417851,314809,32.73,-
2019/04,151429,149626,118205,1.20,28.10,569280,433014,31.46,-
2019/05,155267,151429,145142,2.53,6.97,724547,578156,25.32,-
2019/06,152072,155267,147372,-2.05,3.18,876619,725528,20.82,-
2019/07,164552,152072,140877,8.20,16.80,1041171,866405,20.17,-
2019/08,158473,164552,133495,-3.69,18.71,1199644,999900,19.97,-
