美吉吉-KY,	8466
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2016/09,279049,0,260259,,7.21,2639541,2467945,6.95,-
2016/10,256021,279049,282707,-8.25,-9.43,2895562,2750652,5.26,-
2016/11,307056,256021,327390,19.93,-6.21,3202618,3078042,4.04,-
2016/12,307747,307056,296512,0.22,3.78,3510365,3374554,4.02,-
2017/01,276677,307747,298115,-10.09,-7.19,276677,298115,-7.19,-
2017/02,244515,276677,222901,-11.62,9.69,521192,521016,0.03,-
2017/03,325909,244515,333807,33.28,-2.36,847101,854823,-0.90,-
2017/04,328923,325909,321640,0.92,2.26,1176024,1176463,-0.03,-
2017/05,332904,328923,297842,1.21,11.77,1508928,1474304,2.34,-
2017/06,329217,332904,333269,-1.10,-1.21,1838145,1807573,1.69,-
2017/07,320630,329217,264904,-2.60,21.03,2158775,2072477,4.16,-
2017/08,316910,320630,288015,-1.16,10.03,2475685,2360492,4.88,-
2017/09,316298,316910,279049,-0.19,13.34,2791983,2639541,5.77,-
2017/10,273523,316298,256021,-13.52,6.83,3065506,2895562,5.86,-
2017/11,309673,273523,307056,13.21,0.85,3375179,3202618,5.38,-
2017/12,307878,309673,307747,-0.57,0.04,3683057,3510365,4.91,-
2018/01,292091,307878,276677,-5.12,5.57,292091,276677,5.57,-
2018/02,212465,292091,244515,-27.26,-13.10,504556,521192,-3.19,-
2018/03,231803,212465,325909,9.10,-28.87,736359,847101,-13.07,-
2018/04,205058,231803,328923,-11.53,-37.65,941417,1176024,-19.94,-
2018/05,243088,205058,332904,18.54,-26.97,1184505,1508928,-21.50,-
2018/06,240629,243088,329217,-1.01,-26.90,1425134,1838145,-22.46,-
2018/07,241025,240629,320630,0.16,-24.82,1666159,2158775,-22.81,-
