建新國際,	8367
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2018/08,130812,135211,122503,-3.25,6.78,1077719,1031976,4.43,無
2018/09,142801,130812,137079,9.16,4.17,1220520,1169055,4.40,無
2018/10,126669,142801,134639,-11.29,-5.91,1347189,1303694,3.33,無
2018/11,147082,126669,127579,16.11,15.28,1494271,1431273,4.40,無
2018/12,155501,147082,119818,5.72,29.78,1649772,1551091,6.36,無
2019/01,145400,155501,122825,-6.49,18.37,145400,122825,18.37,無
2019/02,103230,145400,107665,-29.00,-4.11,248630,230490,7.87,無
2019/03,118757,103230,133346,15.04,-10.94,367387,363836,0.97,無
2019/04,147979,118757,150176,24.60,-1.46,515366,514012,0.26,無
2019/05,157415,147979,159107,6.37,-1.06,672781,673119,-0.05,無
2019/06,163290,157415,138577,3.73,17.83,836071,811696,3.00,無
2019/07,156942,163290,135211,-3.88,16.07,993013,946907,4.86,無
