崑鼎,	6803
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,328311,326927,305023,0.42,7.63,328311,305023,7.63,-
2015/02,311100,328311,304484,-5.24,2.17,639411,609507,4.90,-
2015/03,324613,311100,308549,4.34,5.20,964024,918056,5.00,-
2015/04,315276,324613,330212,-2.87,-4.52,1279300,1248268,2.48,-
2015/05,331887,315276,319057,5.26,4.02,1611187,1567325,2.79,-
2015/06,370249,331887,343178,11.55,7.88,1981436,1910503,3.71,-
2015/07,372411,370249,351077,0.58,6.07,2353847,2261580,4.07,-
2015/08,360729,372411,351956,-3.13,2.49,2714576,2613536,3.86,-
2015/09,344315,360729,331993,-4.55,3.71,3058891,2945529,3.84,-
2015/10,341432,344315,325969,-0.83,4.74,3400323,3271498,3.93,-
2015/11,348662,341432,326601,2.11,6.75,3748985,3598099,4.19,-
2015/12,329767,348662,326927,-5.41,0.86,4078752,3925026,3.91,-
2016/01,334076,329767,328311,1.30,1.75,334076,328311,1.75,-
2016/02,335789,334076,311100,0.51,7.93,669865,639411,4.76,-
2016/03,944081,335789,324613,181.15,190.83,1613946,964024,67.41,本公司合併範圍之瑞鼎公司售電調整金計價方式經與業主澄清並獲認可，於本期調整營業收入。
2016/04,359546,944081,315276,-61.91,14.04,1973492,1279300,54.26,本公司合併範圍之瑞鼎公司售電調整金計價方式經與業主澄清並獲認可，於105.3月調整營業收入。
2016/05,364746,359546,331887,1.44,9.90,2338238,1611187,45.12,-
2016/06,401091,364746,370249,9.96,8.33,2739329,1981436,38.24,-
2016/07,405651,401091,372411,1.13,8.92,3144980,2353847,33.61,-
2016/08,387540,405651,360729,-4.46,7.43,3532520,2714576,30.13,-
2016/09,376808,387540,344315,-2.76,9.43,3909328,3058891,27.80,-
2016/10,358790,376808,341432,-4.78,5.08,4268118,3400323,25.52,-
2016/11,353752,358790,348662,-1.40,1.45,4621870,3748985,23.28,-
2016/12,352912,353752,329767,-0.23,7.01,4974782,4078752,21.96,-
2017/01,364424,352912,334076,3.26,9.08,364424,334076,9.08,-
2017/02,345302,364424,335789,-5.24,2.83,709726,669865,5.95,-
2017/03,349155,345302,944081,1.11,-63.01,1058881,1613946,-34.39,本公司去年同期因合併範圍之瑞鼎公司售電調整金計價方式經與業主澄清並獲認可，於當期調整營業收入。
2017/04,335134,349155,359546,-4.01,-6.78,1394015,1973492,-29.36,-
2017/05,381143,335134,364746,13.72,4.49,1775158,2338238,-24.08,-
2017/06,399526,381143,401091,4.82,-0.39,2174684,2739329,-20.61,-
2017/07,406036,399526,405651,1.62,0.09,2580720,3144980,-17.94,-
2017/08,393740,406036,387540,-3.02,1.59,2974460,3532520,-15.79,去年第一季因瑞鼎售電調整金計價方式經與主澄清並獲認可，認列一次性營業收入，故與本年度累計數有差異性。
2017/09,401003,393740,376808,1.84,6.42,3375463,3909328,-13.65,去年第一季因瑞鼎售電調整金計價方式經與業主澄清並獲認可，認列一次性營業收入，故與本年度累計數有差異性。
2017/10,349268,401003,358790,-12.90,-2.65,3724731,4268118,-12.73,去年第一季因瑞鼎售電調整計價方式經與業主澄清並獲認可，認列一次性營業收入，故與本年度累計數有差異性。
2017/11,380287,349268,353752,8.88,7.50,4105018,4621870,-11.18,去年第一季因瑞鼎售電調整計價方式經與業主澄清並獲認可，認列一次性營業收入，故與本年度累計數有差異性。
2017/12,381580,380287,352912,0.34,8.12,4486598,4974782,-9.81,去年第一季因瑞鼎售電調整計價方式經與業主澄清並獲認可，認列一次性營業收入，故與本年度累計數有差異性。
2018/01,406918,381580,364424,6.64,11.66,406918,364424,11.66,-
2018/02,374177,406918,345302,-8.04,8.36,781095,709726,10.05,-
2018/03,403747,374177,349155,7.90,15.63,1184842,1058881,11.89,-
2018/04,369432,403747,335134,-8.49,10.23,1554274,1394015,11.49,-
2018/05,420936,369432,381143,13.94,10.44,1975210,1775158,11.26,-
2018/06,437511,420936,399526,3.93,9.50,2412721,2174684,10.94,-
2018/07,428409,437511,406036,-2.08,5.51,2841130,2580720,10.09,-
2018/08,439680,428409,393740,2.63,11.66,3280810,2974460,10.29,-
