華夏,	1305
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,1116717,995074,1306803,12.22,-14.54,1116717,1306803,-14.54,-
2015/02,1189006,1116717,1111776,6.47,6.94,2305723,2418579,-4.66,-
2015/03,1355334,1189006,1109998,13.98,22.10,3661057,3528577,3.75,-
2015/04,1155237,1355334,1386752,-14.76,-16.69,4816294,4915329,-2.01,-
2015/05,1342689,1155237,1497032,16.22,-10.30,6158984,6412361,-3.95,-
2015/06,1186984,1342689,1294015,-11.59,-8.27,7345968,7706376,-4.67,-
2015/07,1021597,1186984,1172871,-13.93,-12.89,8367565,8879247,-5.76,-
2015/08,824651,1021597,1146468,-19.27,-28.07,9192216,10025715,-8.31,-
2015/09,1117747,824651,1314360,35.54,-14.95,10309963,11340075,-9.08,-
2015/10,1324146,1117747,1178772,18.46,12.33,11634109,12518847,-7.06,-
2015/11,1180349,1324146,1046003,-10.85,12.84,12814458,13564850,-5.53,-
2015/12,1027555,1180349,995074,-12.94,3.26,13842013,14559924,-4.93,-
2016/01,1198151,1027555,1116717,16.60,7.29,1198151,1116717,7.29,-
2016/02,1165411,1198151,1189006,-2.73,-1.98,2363562,2305723,2.50,-
2016/03,1402179,1165411,1355334,20.31,3.45,3765741,3661057,2.85,-
2016/04,1234798,1402179,1155237,-11.93,6.88,5000539,4816294,3.82,-
2016/05,1116532,1234798,1342689,-9.57,-16.84,6117071,6158984,-0.68,-
2016/06,1176219,1116532,1186984,5.34,-0.90,7293290,7345968,-0.71,-
2016/07,1146141,1176219,1021597,-2.55,12.19,8439431,8367565,0.85,-
2016/08,1162677,1146141,824651,1.44,40.99,9602108,9192216,4.45,-
2016/09,1051260,1162677,1117747,-9.58,-5.94,10653368,10309963,3.33,-
2016/10,1038061,1051260,1324146,-1.25,-21.60,11691429,11634109,0.49,-
2016/11,1286253,1038061,1180349,23.90,8.97,12977682,12814458,1.27,-
2016/12,1179377,1286253,1027555,-8.30,14.77,14157059,13842013,2.27,-
2017/01,1075589,1179377,1198151,-8.80,-10.22,1075589,1198151,-10.22,-
2017/02,1234618,1075589,1165411,14.78,5.93,2310207,2363562,-2.25,-
2017/03,1380986,1234618,1402179,11.85,-1.51,3691194,3765741,-1.97,-
2017/04,1155362,1380986,1234798,-16.33,-6.43,4846556,5000539,-3.07,-
2017/05,1153453,1155362,1116532,-0.16,3.30,6000009,6117071,-1.91,-
2017/06,1314431,1153453,1176219,13.95,11.75,7314440,7293290,0.28,-
2017/07,1189222,1314431,1146141,-9.52,3.75,8503662,8439431,0.76,-
2017/08,1239926,1189222,1162677,4.26,6.64,9743588,9602108,1.47,-
2017/09,1184397,1239926,1051260,-4.47,12.66,10927985,10653368,2.57,-
2017/10,1090093,1184397,1038061,-7.96,5.01,12018078,11691429,2.79,-
2017/11,1184875,1090093,1286253,8.69,-7.88,13202953,12977682,1.73,-
2017/12,1498559,1184875,1179377,26.47,27.06,14701512,14157059,3.84,-
2018/01,1551201,1498559,1075589,3.51,44.21,1551201,1075589,44.21,-
2018/02,1191222,1551201,1234618,-23.20,-3.51,2742423,2310207,18.70,-
2018/03,1401774,1191222,1380986,17.67,1.50,4144197,3691194,12.27,-
2018/04,1031531,1401774,1155362,-26.41,-10.71,5175728,4846556,6.79,-
2018/05,1360529,1031531,1153453,31.89,17.95,6536258,6000009,8.93,-
2018/06,1286392,1360529,1314431,-5.44,-2.13,7822650,7314440,6.94,-
2018/07,1289182,1286392,1189222,0.21,8.40,9111832,8503662,7.15,-
2018/08,1133349,1289182,1239926,-12.08,-8.59,10245181,9743588,5.14,-
2018/09,1053448,1133349,1184397,-7.04,-11.05,11298629,10927985,3.39,-
2018/10,1298161,1053448,1090093,23.22,19.08,12596790,12018078,4.81,-
2018/11,1324029,1298161,1184875,1.99,11.74,13920819,13202953,5.43,-
2018/12,1271926,1324029,1498559,-3.93,-15.12,15192745,14701512,3.34,-
2019/01,1193236,1271926,1551201,-6.18,-23.07,1193236,1551201,-23.07,-
2019/02,881123,1193236,1191222,-26.15,-26.03,2074359,2742423,-24.36,-
