貿聯-KY,	3665
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,686449,676647,630348,1.44,8.90,686449,630348,8.90,-
2015/02,571491,686449,483728,-16.74,18.14,1257940,1114076,12.91,-
2015/03,645641,571491,614983,12.97,4.98,1903581,1729059,10.09,-
2015/04,682032,645641,661233,5.63,3.14,2585613,2390292,8.17,-
2015/05,649857,682032,592811,-4.71,9.62,3235470,2983102,8.45,-
2015/06,712479,649857,626173,9.63,13.78,3947949,3609275,9.38,-
2015/07,688669,712479,651184,-3.34,5.75,4636618,4260459,8.82,-
2015/08,662874,688669,620800,-3.74,6.77,5299492,4881259,8.56,-
2015/09,810331,662874,672510,22.24,20.49,6109823,5553769,10.01,-
2015/10,707701,810331,637680,-12.66,10.98,6817524,6191449,10.11,-
2015/11,752123,707701,607502,6.27,23.80,7569647,6798951,11.33,-
2015/12,850832,752123,676647,13.12,25.74,8420479,7475598,12.63,-
2016/01,697243,850832,686449,-18.05,1.57,697243,686449,1.57,-
2016/02,651436,697243,571491,-6.56,13.98,1348679,1257940,7.21,-
2016/03,702564,651436,645641,7.84,8.81,2051243,1903581,7.75,-
2016/04,726428,702564,682032,3.39,6.50,2777671,2585613,7.42,-
2016/05,734017,726428,649857,1.04,12.95,3511688,3235470,8.53,-
2016/06,825685,734017,712479,12.48,15.88,4337373,3947949,9.86,-
2016/07,745376,825685,688669,-9.72,8.23,5082749,4636618,9.62,-
2016/08,800355,745376,662874,7.37,20.74,5883104,5299492,11.01,-
2016/09,826819,800355,810331,3.30,2.03,6709923,6109823,9.82,-
2016/10,800025,826819,707701,-3.24,13.04,7509948,6817524,10.15,-
2016/11,822779,800025,752123,2.84,9.39,8332727,7569647,10.08,-
2016/12,881756,822779,850832,7.16,3.63,9214483,8420479,9.42,-
2017/01,659662,881756,697243,-25.18,-5.38,659662,697243,-5.38,-
2017/02,748760,659662,651436,13.50,14.93,1408422,1348679,4.42,-
2017/03,924994,748760,702564,23.53,31.65,2333416,2051243,13.75,-
2017/04,845475,924994,726428,-8.59,16.38,3178891,2777671,14.44,-
2017/05,1342210,845475,734017,58.75,82.85,4521101,3511688,28.74,本公司5/2完成德商LEONI集團旗下電器線束事業部投資案 。
2017/06,1474095,1342210,825685,9.82,78.52,5995196,4337373,38.22,本公司5/2完成德商LEONI集團旗下電器線束事業部投資案 。
2017/07,1372485,1474095,745376,-6.89,84.13,7367681,5082749,44.95,本公司5/2完成德商LEONI集團旗下電器線束事業部投資案 。
2017/08,1527762,1372485,800355,11.31,90.88,8895443,5883104,51.20,本公司5/2完成德商LEONI集團旗下電器線束事業部投資案 。
2017/09,1566891,1527762,826819,2.56,89.50,10462334,6709923,55.92,本公司5/2完成德商LEONI集團旗下電器線束事業部投資案 。
2017/10,1526460,1566891,800025,-2.58,90.80,11988794,7509948,59.63,本公司5/2完成德商LEONI集團旗下電器線束事業部投資案 。
2017/11,1751080,1526460,822779,14.71,112.82,13739874,8332727,64.89,本公司5/2完成德商LEONI集團旗下電器線束事業部投資案 。
2017/12,1790170,1751080,881756,2.23,103.02,15530044,9214483,68.53,本公司5/2完成德商LEONI集團旗下電器線束事業部投資案 。
2018/01,1629602,1790170,659662,-8.96,147.03,1629602,659662,147.03,本公司106年5月2日完成德商LEONI集團旗下電器線束事業部投資案。
2018/02,1382698,1629602,748760,-15.15,84.66,3012300,1408422,113.87,本公司106年5月2日完成德商LEONI集團旗下電器線束事業部投資案。
2018/03,1690587,1382698,924994,22.26,82.76,4702887,2333416,101.54,本公司106年5月2日完成德商LEONI集團旗下電器線束事業部投資案。
2018/04,1828769,1690587,845475,8.17,116.30,6531656,3178891,105.46,本公司106年5月2日完成德商LEONI集團旗下電器線束事業部投資案。
2018/05,1665222,1828769,1342210,-8.94,24.06,8196878,4521101,81.30,本公司106年5月2日完成德商LEONI集團旗下電器線束事業部投資案。
2018/06,1774199,1665222,1474095,6.54,20.35,9971077,5995196,66.31,本公司106年5月2日完成德商LEONI集團旗下電器線束事業部投資案。
