潤弘,	2597
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,1369183,1227621,1095938,11.53,24.93,1369183,1095938,24.93,-
2015/02,558231,1369183,791821,-59.22,-29.50,1927414,1887759,2.10,-
2015/03,985127,558231,1178909,76.47,-16.43,2912541,3066668,-5.02,-
2015/04,808605,985127,1216610,-17.91,-33.53,3721146,4283278,-13.12,-
2015/05,858185,808605,1252852,6.13,-31.50,4579331,5536129,-17.28,-
2015/06,759414,858185,1224962,-11.50,-38.00,5338745,6761092,-21.03,-
2015/07,757318,759414,1331854,-0.27,-43.13,6096063,8092946,-24.67,-
2015/08,591036,757318,1267357,-21.95,-53.36,6687099,9360303,-28.55,主係部分業務於驗收階段，新增業務正開始執行，以致本月營業收入較去年同期減少。
2015/09,541913,591036,1156502,-8.31,-53.14,7229012,10516805,-31.26,主係部分業務於驗收階段，新增業務正開始執行，以致本月營業收入較去年同期減少。
2015/10,800391,541913,1316518,47.69,-39.20,8029403,11833323,-32.14,-
2015/11,890501,800391,1157802,11.25,-23.08,8919903,12991125,-31.33,-
2015/12,824994,890501,1214599,-7.35,-32.07,9744897,14205724,-31.40,-
2016/01,712905,824994,1369183,-13.58,-47.93,712905,1369183,-47.93,-
2016/02,505964,712905,558231,-29.02,-9.36,1218869,1927414,-36.76,-
2016/03,660976,505964,985127,30.63,-32.90,1879845,2912541,-35.45,-
2016/04,579381,660976,808605,-12.34,-28.34,2459226,3721146,-33.91,-
2016/05,683777,579381,858185,18.01,-20.32,3143003,4579331,-31.36,-
2016/06,803426,683777,759414,17.49,5.79,3946429,5338745,-26.07,-
2016/07,713680,803426,757318,-11.17,-5.76,4660109,6096063,-23.55,-
2016/08,865098,713680,591036,21.21,46.36,5525207,6687099,-17.37,-
2016/09,623226,865098,541913,-27.95,15.00,6148433,7229012,-14.94,-
2016/10,812031,623226,800391,30.29,1.45,6960464,8029403,-13.31,-
2016/11,844122,812031,890501,3.95,-5.20,7804586,8919903,-12.50,-
2016/12,1048641,844122,840928,24.22,24.70,8853227,9760831,-9.29,-
2017/01,573153,1048641,712905,-45.34,-19.60,573153,712905,-19.60,-
2017/02,561541,573153,505964,-2.02,10.98,1134694,1218869,-6.90,-
2017/03,701694,561541,660976,24.95,6.16,1836388,1879845,-2.31,-
2017/04,603681,701694,579381,-13.96,4.19,2440069,2459226,-0.77,-
2017/05,700801,603681,683777,16.08,2.48,3140870,3143003,-0.06,-
2017/06,650438,700801,803426,-7.18,-19.04,3791308,3946429,-3.93,-
2017/07,612218,650438,713680,-5.87,-14.21,4403526,4660109,-5.50,-
2017/08,600055,612218,865098,-1.98,-30.63,5003581,5525207,-9.44,-
2017/09,524169,600055,623226,-12.64,-15.89,5527750,6148433,-10.09,-
2017/10,609881,524169,812031,16.35,-24.89,6137631,6960464,-11.82,-
2017/11,636059,609881,844122,4.29,-24.64,6773690,7804586,-13.20,-
2017/12,763515,636059,1048641,20.03,-27.19,7537205,8853227,-14.86,-
2018/01,804362,763515,573153,5.34,40.33,804362,573153,40.33,-
2018/02,396073,804362,561541,-50.75,-29.46,1200435,1134694,5.79,-
2018/03,735482,396073,701694,85.69,4.81,1935917,1836388,5.41,-
2018/04,699729,735482,603681,-4.86,15.91,2635646,2440069,8.01,-
2018/05,688816,699729,700801,-1.55,-1.71,3324462,3140870,5.84,-
2018/06,775034,688816,650438,12.51,19.15,4099496,3791308,8.12,-
2018/07,732094,775034,612218,-5.54,19.58,4831590,4403526,9.72,-
