漢科,	3402
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,155573,241833,98287,-35.66,58.28,155573,98287,58.28,-
2015/02,131448,155573,116233,-15.50,13.09,287021,214520,33.79,-
2015/03,192920,131448,130168,46.76,48.20,479941,344688,39.23,-
2015/04,210240,192920,135268,8.97,55.42,690181,479956,43.80,-
2015/05,203432,210240,134103,-3.23,51.69,893613,614059,45.52,-
2015/06,229087,203432,164624,12.61,39.15,1122700,778683,44.17,-
2015/07,257070,229087,158844,12.21,61.83,1379770,937527,47.17,本月營收較去年同期增加50%以上:係因本月正在投入進行的專案較去年同期增加所致
2015/08,218274,257070,159149,-15.09,37.15,1598044,1096676,45.71,-
2015/09,191762,218274,158361,-12.14,21.09,1789806,1255037,42.60,-
2015/10,214048,191762,202997,11.62,5.44,2003854,1458034,37.43,-
2015/11,220186,214048,211676,2.86,4.02,2224040,1669710,33.19,-
2015/12,277315,220186,241833,25.94,14.67,2501355,1911543,30.85,-
2016/01,281713,277315,155573,1.58,81.08,281713,155573,81.08,本月營收較去年同期增加50%以上:係因本月正在投入進行的專案較去年同期增加所致
2016/02,244929,281713,131448,-13.05,86.33,526642,287021,83.48,本月營收較去年同期增加50%以上:係因本月正在投入進行的專案較去年同期增加所致
2016/03,274678,244929,192920,12.14,42.37,801320,479941,66.96,本月營收較去年同期增加50%以上:係因本月正在投入進行的專案較去年同期增加所致
2016/04,285025,274678,210240,3.76,35.57,1086345,690181,57.40,本月營收較去年同期增加50%以上:係因本月正在投入進行的專案較去年同期增加所致
2016/05,267664,285025,203432,-6.09,31.57,1354009,893613,51.52,本月營收較去年同期增加50%以上:係因本月正在投入進行的專案較去年同期增加所致
2016/06,281543,267664,229087,5.18,22.89,1635552,1122700,45.68,-
2016/07,253583,281543,257070,-9.93,-1.35,1889135,1379770,36.91,-
2016/08,255582,253583,218274,0.78,17.09,2144717,1598044,34.20,-
2016/09,277968,255582,191762,8.75,44.95,2422685,1789806,35.36,-
2016/10,282011,277968,214048,1.45,31.75,2704696,2003854,34.97,-
2016/11,270931,282011,220186,-3.92,23.04,2975627,2224040,33.79,-
2016/12,306689,270931,277315,13.19,10.59,3282316,2501355,31.22,-
2017/01,300420,306689,281713,-2.04,6.64,300420,281713,6.64,-
2017/02,256931,300420,244929,-14.47,4.90,557351,526642,5.83,-
2017/03,295207,256931,274678,14.89,7.47,852558,801320,6.39,-
2017/04,287212,295207,285025,-2.70,0.76,1139770,1086345,4.91,-
2017/05,297913,287212,267664,3.72,11.30,1437683,1354009,6.17,-
2017/06,285044,297913,281543,-4.31,1.24,1722727,1635552,5.33,-
2017/07,290246,285044,253583,1.82,14.45,2012973,1889135,6.55,-
2017/08,291961,290246,255582,0.59,14.23,2304934,2144717,7.47,-
2017/09,277835,291961,277968,-4.83,-0.04,2582769,2422685,6.60,-
2017/10,265142,277835,282011,-4.56,-5.98,2847911,2704696,5.29,-
2017/11,265792,265142,270931,0.24,-1.89,3113703,2975627,4.64,-
2017/12,289912,265792,306689,9.07,-5.47,3403615,3282316,3.69,-
2018/01,298433,289912,300420,2.93,-0.66,298433,300420,-0.66,-
2018/02,265580,298433,256931,-11.00,3.36,564013,557351,1.19,-
2018/03,323022,265580,295207,21.62,9.42,887035,852558,4.04,-
2018/04,331663,323022,287212,2.67,15.47,1218698,1139770,6.92,-
2018/05,314221,331663,297913,-5.25,5.47,1532919,1437683,6.62,-
2018/06,340917,314221,285044,8.49,19.60,1873836,1722727,8.77,-
2018/07,328219,340917,290246,-3.72,13.08,2202055,2012973,9.39,-
2018/08,337429,328219,291961,2.80,15.57,2539484,2304934,10.17,-
