先進光,	3362
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,124834,110197,105037,13.28,18.84,124834,105037,18.84,-
2015/02,86900,124834,98574,-30.38,-11.84,211734,203611,3.98,-
2015/03,105787,86900,105324,21.73,0.43,317521,308935,2.77,-
2015/04,110443,105787,113027,4.40,-2.28,427964,421962,1.42,-
2015/05,80084,110443,122652,-27.48,-34.70,508048,544614,-6.71,-
2015/06,98660,80084,132780,23.19,-25.69,606708,677394,-10.43,-
2015/07,102948,98660,135103,4.34,-23.80,709656,812497,-12.65,-
2015/08,102048,102948,150142,-0.87,-32.03,811704,962639,-15.67,-
2015/09,105522,102048,150045,3.40,-29.67,917226,1112684,-17.56,-
2015/10,106609,105522,112318,1.03,-5.08,1023835,1225002,-16.42,-
2015/11,120222,106609,142425,12.76,-15.58,1144057,1367427,-16.33,-
2015/12,108291,120222,110197,-9.92,-1.72,1252348,1477624,-15.24,-
2016/01,100279,108291,124834,-7.39,-19.67,100279,124834,-19.67,-
2016/02,71070,100279,86900,-29.12,-18.21,171349,211734,-19.07,-
2016/03,90474,71070,105787,27.30,-14.47,261823,317521,-17.54,-
2016/04,122104,90474,110443,34.96,10.55,383927,427964,-10.28,-
2016/05,120483,122104,80084,-1.32,50.44,504410,508048,-0.71,受產品組合影響，本期4P機種出貨量高且單位售價高於3P機種，故使本期收入大幅提升。
2016/06,130722,120483,98660,8.49,32.49,635132,606708,4.68,-
2016/07,136041,130722,102948,4.06,32.14,771173,709656,8.66,-
2016/08,139509,136041,102048,2.54,36.70,910682,811704,12.19,-
2016/09,150558,139509,105522,7.91,42.67,1061240,917226,15.70,-
2016/10,147414,150558,106609,-2.08,38.27,1208654,1023835,18.05,-
2016/11,139401,147414,120222,-5.43,15.95,1348055,1144057,17.83,-
2016/12,117913,139401,108291,-15.41,8.88,1465968,1252348,17.05,-
2017/01,100395,117913,100279,-14.85,0.11,100395,100279,0.11,-
2017/02,105766,100395,71070,5.34,48.81,206161,171349,20.31,-
2017/03,129897,105766,90474,22.81,43.57,336058,261823,28.35,-
2017/04,134136,129897,122104,3.26,9.85,470194,383927,22.46,-
2017/05,131708,134136,120483,-1.81,9.31,601902,504410,19.32,-
2017/06,160337,131708,130722,21.73,22.65,762239,635132,20.01,-
2017/07,161602,160337,136041,0.78,18.78,923841,771173,19.79,-
2017/08,156278,161602,139509,-3.29,12.02,1080119,910682,18.60,-
2017/09,182075,156278,150558,16.50,20.93,1262194,1061240,18.93,-
2017/10,180308,182075,147414,-0.97,22.31,1442502,1208654,19.34,-
2017/11,152836,180308,139401,-15.23,9.63,1595338,1348055,18.34,-
2017/12,151886,152836,117913,-0.62,28.81,1747224,1465968,19.18,-
2018/01,183858,151886,100395,21.04,83.13,183858,100395,83.13,客戶訂單增加
2018/02,108744,183858,105766,-40.85,2.81,292602,206161,41.92,-
2018/03,142319,108744,129897,30.87,9.56,434921,336058,29.41,-
2018/04,134562,142319,134136,-5.45,0.31,569483,470194,21.11,-
2018/05,153715,134562,131708,14.23,16.70,723198,601902,20.15,-
2018/06,155774,153715,160337,1.33,-2.84,878972,762239,15.31,-
2018/07,185556,155774,161602,19.11,14.82,1064528,923841,15.22,-
