合正,	5381
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,381265,385965,-4700,28405,-33105,-11154,-122283,-0.65,1870544
2013 Q2,401773,424683,-22910,33945,-56855,200376,181206,0.97,1870544
2013 Q3,456569,441421,15148,36331,-21183,-1640,-22919,-0.12,1870544
2013 Q4,1678940,1687986,-9046,140157,-149203,194414,2289,0.01,1870544
2014 Q1,394484,397813,-3329,51309,-54638,220985,165626,0.89,1870544
2014 Q2,295799,305432,-9633,53566,-63199,-8384,-71898,-0.38,1870544
2014 Q3,313858,337423,-23565,49537,-73102,505,-73511,-0.39,1870544
2014 Q4,1356052,1437886,-81834,192337,-274171,235356,-41105,-0.22,1870544
2015 Q1,279681,310704,-31023,45185,-76208,-11115,-86834,-0.46,1870544
2015 Q2,328820,384909,-56089,46171,-102260,-10148,-113088,-0.60,1870544
2015 Q3,178960,160711,18249,27413,-9164,-44637,-239707,-1.28,1870544
2015 Q4,704547,634744,69803,100462,-30659,-42708,-438023,-2.34,1870544
