晶宏,	3141
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,210557,118600,91957,79059,12898,4754,14864,0.17,883184
2013 Q2,222708,135645,87063,80817,6246,1974,7496,0.08,883184
2013 Q3,253108,136757,116351,83531,32820,-829,22765,0.26,883184
2013 Q4,904127,512197,391930,336213,55717,14002,55320,0.63,883825
2014 Q1,217220,120394,96826,89955,6871,4051,8792,0.10,994631
2014 Q2,267035,144946,122089,89852,32237,-2736,24000,0.24,997087
2014 Q3,272437,147789,124648,94508,30140,9891,34831,0.35,1001692
2014 Q4,1005853,541640,464213,375527,88686,22899,105767,1.08,1004372
2015 Q1,240116,123873,116243,90587,25656,-1040,21945,0.22,1005696
2015 Q2,264325,147967,116358,96046,20312,-517,17576,0.17,1031156
2015 Q3,295516,170676,124840,109931,14909,18840,29504,0.29,1033595
2015 Q4,1091953,603089,488864,410916,77948,16160,82999,0.88,621579
2016 Q1,307245,154919,152326,100008,50106,-1035,42536,0.69,629025
2016 Q2,352297,188014,164283,96342,67941,2222,55588,0.90,633141
2016 Q3,307462,176385,131077,95309,35807,-5515,25538,0.41,632972
