東林,	3609
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,188951,134451,54500,62328,-7828,1956,-8283,-0.28,313464
2013 Q2,232080,165157,66923,66239,684,1881,728,0.01,313464
2013 Q3,230928,160962,69966,66953,3013,1147,-154,0.00,313464
2013 Q4,892123,628384,263739,262553,1186,6427,1340,0.04,313464
2014 Q1,207929,148247,59682,64807,-5125,2479,-4046,-0.13,313464
2014 Q2,201044,144524,56520,64614,-8094,6077,-2148,-0.07,313464
2014 Q3,218811,156228,62583,69500,-6917,6400,-2049,-0.07,313464
2014 Q4,825735,587383,238352,273060,-34708,19841,-19908,-0.66,313464
2015 Q1,192816,136258,56558,61389,-4831,682,-5349,-0.18,303854
2015 Q2,208174,151503,56671,63060,-6389,-897,-7466,-0.25,303854
2015 Q3,211240,156561,54679,63721,-9042,6101,-2389,-0.08,303854
2015 Q4,794255,588697,205558,278228,-72670,-13456,-89562,-2.95,303854
2016 Q1,168863,122733,46130,60798,-14668,2017,-12601,-0.41,303854
2016 Q2,223035,152832,70203,60175,10028,1253,10025,0.33,303854
2016 Q3,180700,123393,57307,61632,-4325,3019,-986,-0.03,303394
2016 Q4,749201,526874,222327,256826,-34499,-14840,-57088,-1.88,303394
2017 Q1,177783,117222,60561,57423,3138,-2544,377,0.01,303394
2017 Q2,189995,122938,67057,58033,9024,-446,8795,0.29,303394
2017 Q3,184026,122437,61589,58539,3050,3365,4118,0.14,303394
