安瑞-KY,	3664
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,196995,36256,160739,248735,-87996,6476,-81960,-1.18,717814
2013 Q2,300484,63563,236921,228673,8248,8591,13917,0.20,718199
2013 Q3,292049,66660,225389,231730,-6341,19719,11526,0.16,720509
2013 Q4,1189926,262520,927406,948259,-20853,76017,44673,0.64,767453
2014 Q1,268604,61992,206612,247551,-40939,16654,-26738,-0.36,770765
2014 Q2,337329,82251,255078,260599,-5521,15942,4496,0.06,771696
2014 Q3,300468,65533,234935,274796,-39861,17343,-24774,-0.32,772468
2014 Q4,1256817,300325,956492,1017877,-61385,84358,12756,0.17,772893
2015 Q1,206819,61543,145276,273852,-128576,20260,-109008,-1.41,775933
2015 Q2,220786,42790,177996,200209,-22213,7901,189794,2.47,776233
2015 Q3,195008,59922,135086,189219,-54133,12723,-42980,-0.55,777483
2015 Q4,811175,220794,590381,772172,-181791,43483,47922,0.62,778043
2016 Q1,206459,59063,147396,198780,-51384,4452,-49038,-0.63,779093
2016 Q2,203052,50238,152814,199559,-46745,13698,-34438,-0.44,746593
2016 Q3,218041,59216,158825,182639,-23814,7129,-19321,-0.27,747345
