漢來美食,	1268
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,1433641,795994,637647,514891,122756,2536,92490,3.24,290000
2015 Q3,n/a
2015 Q4,2896411,1641465,1254946,1014767,240179,549,181351,6.13,320000
2016 Q1,n/a
2016 Q2,1607421,912862,694559,543019,151540,27598,148351,4.42,336000
2016 Q3,n/a
2016 Q4,3166484,1816916,1349568,1093241,256327,44668,245207,7.30,336000
2017 Q1,909731,514281,395450,289671,105779,-6992,80699,2.40,336000
2017 Q2,795967,461349,334618,274884,59734,15836,58118,1.67,347310
2017 Q3,769004,457057,311947,280851,31096,13256,36073,1.06,379910
2017 Q4,3343960,1918465,1425495,1151052,274443,51094,265594,7.47,379910
2018 Q1,979454,546025,433429,335012,98417,10673,87708,2.31,379910
2018 Q2,838609,483778,354831,307311,47520,14827,45197,1.15,392737
