宏易,	4530
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,48314,48955,-641,15424,-14226,1413,-12813,-0.11,1000341
2013 Q2,38309,40274,-1965,10504,-12869,1055,-11814,-0.11,1000341
2013 Q3,39447,43057,-3610,20519,-21229,-11521,-32750,-0.31,1000341
2013 Q4,143205,164861,-21656,59204,-74321,-60462,-134783,0.00,360123
2014 Q1,11227,18794,-7567,11321,-17219,-420,-17639,-0.44,360123
2014 Q2,24055,28852,-4797,13528,-17442,140,-17302,-0.43,360123
2014 Q3,20488,23135,-2647,12715,-14464,1627,-12837,-0.32,360123
2014 Q4,75534,101097,-25563,50570,-71777,4119,-67658,-1.68,360123
2015 Q1,15459,18765,-3306,12210,-14616,-4885,-19501,-0.49,360123
2015 Q2,17099,19437,-2338,11750,-13188,-1594,-14782,-0.48,381723
2015 Q3,17686,23181,-5495,12376,-17241,23025,5784,0.05,447623
2015 Q4,68758,86353,-17595,55617,-65459,-14350,-79809,-1.85,461723
2016 Q1,6229,12382,-6153,11870,-18023,-2135,-20158,-0.40,461723
2016 Q2,6281,4201,2080,18661,-16581,1128,-22124,-0.46,461723
2016 Q3,8337,5637,2700,9921,-7221,192670,185449,4.02,461723
2016 Q4,30590,21808,8782,31773,-22991,188280,143740,3.17,461723
2017 Q1,9269,6024,3245,7239,-3994,-12774,-16768,-0.36,461723
2017 Q2,11816,9148,2668,9428,-6760,2566,-4194,-0.08,461723
2017 Q3,6562,1775,4787,8656,-3869,1460,-2409,-0.04,461723
2017 Q4,44124,30965,13159,34769,-21610,-6774,-28384,-0.54,461723
2018 Q1,15580,10819,4761,9754,-4993,12708,7715,0.17,461723
2018 Q2,8980,6538,2442,6943,-4501,4345,-156,-0.01,461723
2018 Q3,6970,3967,3003,6585,-3582,477,-3105,-0.09,461723
