禾昌,	6158
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,850571,657529,193042,189125,-4919,10966,3007,0.03,1146529
2013 Q2,893914,701710,192204,192276,-72,5808,254,0.00,1146529
2013 Q3,880665,847297,33368,205429,-172061,3393,-164806,-1.44,1146529
2013 Q4,3425843,2994482,431361,805683,-374322,17569,-393307,-3.43,1146529
2014 Q1,678676,657515,21161,181222,-160061,19138,-130501,-1.16,1146529
2014 Q2,830922,695788,135134,167429,-32295,6728,-33038,-0.30,1134689
2014 Q3,778114,654820,123294,146824,-23530,8376,-4432,-0.04,1134689
2014 Q4,2899518,2503186,396332,681688,-285356,45133,-218585,-1.95,1134689
2015 Q1,553819,455761,98058,133878,-35820,12443,-23719,-0.21,1134689
2015 Q2,518461,474030,44431,118585,-74154,12469,-62968,-0.56,1134689
2015 Q3,604496,467879,136617,117432,19185,30089,45492,0.41,1134689
2015 Q4,2232244,1789142,443102,507099,-63997,78334,12594,0.11,1134689
2016 Q1,437566,319782,117784,103830,13954,10093,21025,0.20,1134689
2016 Q2,480968,361506,119462,107985,11477,32207,39249,0.36,1134689
2016 Q3,534440,378382,156058,123661,32397,19987,46501,0.43,1134689
