元太,	8069
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,5377989,5109745,268244,1028371,-760127,225994,-584616,-0.46,10809897
2013 Q2,2928445,2719076,209369,1162147,-952778,-67862,-1146607,-0.93,10809897
2013 Q3,4732242,3700868,1031374,1259085,-227711,458506,643755,0.45,11409897
2013 Q4,18905129,15886448,3018681,4666998,-1648317,1436827,-36009,0.03,11409897
2014 Q1,2961823,3009000,-47177,1162272,-1209449,326109,-979988,-0.85,11409897
2014 Q2,3823223,3221371,601852,1174694,-572842,826849,93385,0.07,11404677
2014 Q3,4069404,3369709,699695,1201541,-501846,196096,86886,0.09,11404677
2014 Q4,14571205,13000451,1570754,4805665,-3234911,2913156,54209,0.01,11404677
2015 Q1,2708785,2075477,633308,1111504,-478196,411696,-1171804,-0.99,11404677
2015 Q2,3479069,2474105,1004964,1141667,-136703,718572,114070,0.09,11404677
2015 Q3,4320854,2812228,1508626,1154891,353735,745267,809800,0.70,11404677
2015 Q4,13306503,9157773,4148730,4597947,-449217,3196182,567605,0.47,11404677
2016 Q1,2503403,1765114,738289,1233217,-494928,328439,-263353,-0.22,11404677
2016 Q2,3585196,2182495,1402701,1231220,171481,878569,806500,0.68,11404677
