金洲,	4417
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,564538,465092,99446,59930,39516,20034,49885,0.66,711765
2013 Q2,583699,489002,94697,63102,31595,4209,18111,0.12,768706
2013 Q3,624269,495207,129062,69141,59921,2371,49882,0.60,768706
2013 Q4,2436406,1993503,442903,263895,179008,37207,159867,1.80,768706
2014 Q1,600581,502735,97846,63298,34548,8321,32388,0.42,768706
2014 Q2,709094,588688,120406,88702,31704,15041,32143,0.38,799366
2014 Q3,773656,617199,156457,77727,78730,5486,67838,0.80,799366
2014 Q4,2969953,2404968,564985,316191,248794,20747,207208,2.43,799366
2015 Q1,670316,500450,169866,71013,98853,20093,98392,1.23,799366
2015 Q2,764146,576591,187555,81997,105558,361,77169,0.81,823347
2015 Q3,798432,604925,193507,81842,111665,3408,88304,0.98,823347
2015 Q4,2824519,2140508,684011,328751,355260,50127,311119,3.44,823347
2016 Q1,556033,425263,130770,60259,70511,22559,81296,0.87,823347
2016 Q2,731978,521581,210397,91521,118876,62507,144070,1.60,823347
2016 Q3,625338,441961,183377,86375,97002,59570,135297,1.47,823347
2016 Q4,2610195,1856275,753920,335798,418122,120765,440940,4.74,823347
2017 Q1,569832,390559,179273,94671,84602,-10465,58401,0.69,823347
2017 Q2,712441,536334,176107,82612,93495,4205,70614,0.64,839713
2017 Q3,745225,545353,199872,96408,103464,-40573,46902,0.43,839713
