綠意,	2596
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,310868,156534,154334,24716,129618,-4779,124162,1.72,728923
2013 Q2,51076,29656,21420,17413,4007,2402,1207,0.02,758261
2013 Q3,10382,4426,5956,15301,-9345,405,-8569,-0.11,766099
2013 Q4,630267,333728,296539,84867,211672,24555,230409,3.05,788913
2014 Q1,170666,96516,74150,23916,50234,1493,51727,0.63,827315
2014 Q2,247490,139109,108381,25350,83031,2030,77402,0.94,827315
2014 Q3,215210,121915,93295,27998,65297,3288,68585,0.83,827315
2014 Q4,714394,417074,297320,98455,198865,9596,200823,2.43,827315
2015 Q1,234002,148923,85079,27976,57103,2130,59233,0.72,827315
2015 Q2,35438,23149,12289,16577,-4288,781,-9316,-0.11,827315
2015 Q3,19887,15543,4344,13189,-8845,8549,-449,0.00,827315
2015 Q4,291422,188443,102979,73755,29224,33991,57392,0.70,827315
2016 Q1,15887,12145,3742,13158,-9416,5293,-4123,-0.05,827315
2016 Q2,177678,76915,100763,23900,76863,-987,75742,0.92,827315
2016 Q3,429353,218814,210539,45143,165396,144,165540,1.79,827315
2016 Q4,1383871,782570,601301,144457,456844,5356,457279,4.24,847862
