方土昶,	6265
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,2911684,2845726,65958,51517,14441,10791,19483,0.16,1217292
2013 Q2,3010055,2936800,73255,54129,19126,4219,17591,0.15,1217292
2013 Q3,3453925,3370635,83290,57629,25661,-9125,11532,0.10,1217292
2013 Q4,12519359,12225908,293451,226354,67097,7275,57855,0.49,1217292
2014 Q1,2935700,2867474,68226,56954,11272,5861,14386,0.12,1217292
2014 Q2,3441677,3358987,82690,55232,27458,-11955,14024,0.12,1217292
2014 Q3,3123110,3042267,80843,72924,7919,10360,15352,0.13,1181722
2014 Q4,12628917,12313516,315401,253178,62223,23703,70448,0.60,1181722
2015 Q1,2159559,2094426,65133,52500,12633,-6273,3885,0.03,1181722
2015 Q2,2365802,2316232,49570,46613,2957,-9735,-3369,-0.03,1181722
2015 Q3,2060810,2004816,55994,54267,1727,56369,48212,0.41,1181722
2015 Q4,8691083,8467019,224064,220130,3934,66763,56261,0.48,1181722
2016 Q1,1643934,1599560,44374,44780,-406,-8087,-7062,-0.06,1181722
2016 Q2,2495980,2447426,48554,39821,8733,1218,11084,0.09,1181722
2016 Q3,2433758,2382541,51217,43703,7514,-16473,-7453,-0.06,1181722
2016 Q4,8195568,8000824,194744,176358,18386,-11301,8814,0.07,1181722
2017 Q1,948391,908093,40298,40907,-609,-38113,-32263,-0.27,1181722
2017 Q2,1107430,1074803,32627,31850,777,4734,4339,0.04,1181722
2017 Q3,1296013,1253661,42352,43887,-1535,-525,-1777,-0.02,1181722
2017 Q4,4235768,4077216,158552,164257,-5705,-39406,-37820,-0.32,1181722
