亞元,	6109
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,448416,382159,66257,67605,-1348,4834,487,0.02,726865
2013 Q2,500198,432068,68130,73762,-5632,-2812,-11088,-0.14,726865
2013 Q3,478343,422703,55640,73277,-17637,-2344,-20239,-0.27,726865
2013 Q4,1863893,1626366,237527,278633,-41106,4328,-43262,-0.56,726865
2014 Q1,574334,500079,74255,65287,8968,6323,13031,0.19,726865
2014 Q2,624684,516145,108539,66444,42095,-4330,36538,0.50,726865
2014 Q3,557695,461661,96034,68575,27459,2778,26948,0.37,726865
2014 Q4,2226305,1875793,350512,261392,89120,11980,87235,1.21,726865
2015 Q1,474863,398699,76164,63873,12291,-609,8003,0.11,726865
2015 Q2,543554,456990,86564,67074,19490,24209,38074,0.52,726865
2015 Q3,510903,405785,105118,68989,36129,19711,40973,0.56,726865
2015 Q4,1980430,1621921,358509,264837,93672,56707,114776,1.58,726865
