李洲,	3066
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,126937,120224,6713,39832,-33119,-8627,-41746,-0.28,1510375
2013 Q2,136528,113631,22897,50812,-27915,-145,-28060,-0.19,1510375
2013 Q3,179664,208471,-28807,59567,-88374,-2408,-90782,-0.38,1510375
2013 Q4,628100,630152,-2052,208724,-210776,-55601,-323172,-1.50,1510375
2014 Q1,154830,157617,-2787,56124,-58911,2193,-56718,-0.20,1510375
2014 Q2,164126,132514,31612,51382,-19770,-525,-21062,-0.13,1510375
2014 Q3,127231,140003,-12772,47535,-60307,19588,-40719,-0.32,830706
2014 Q4,597323,580319,17004,203214,-186210,31726,-155251,-1.07,830706
2015 Q1,130875,132763,-1888,48585,-50473,600,-49873,-0.43,830706
2015 Q2,132883,138425,-5542,43889,-49431,3302,-46255,-0.42,830706
