三聯,	5493
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,363022,281455,81567,53184,28383,6577,29735,0.35,383045
2013 Q2,577005,444825,132180,65003,67177,4123,65308,0.62,413688
2013 Q3,564273,434595,129678,58008,71670,12686,77598,0.92,413688
2013 Q4,1901208,1464627,436581,242750,193831,59953,230996,2.91,413688
2014 Q1,407529,310219,97310,52537,44773,3614,43174,0.36,413688
2014 Q2,490535,374344,116191,53597,62594,17332,69006,0.82,413688
2014 Q3,450213,346044,104169,48617,55552,11590,60968,0.60,413688
2014 Q4,1825461,1393994,431467,230520,200947,47580,220497,2.44,413688
2015 Q1,417601,325936,91665,53608,38057,10504,42699,0.41,413688
2015 Q2,761060,581095,179965,75137,104828,6974,100682,1.24,442646
2015 Q3,591328,466691,124637,55256,69381,11429,72741,0.84,442646
2015 Q4,2271145,1772896,498249,266780,231469,59026,260661,3.11,442646
2016 Q1,444829,356176,88653,49081,39572,12722,42330,0.40,442646
2016 Q2,547914,436298,111616,56826,54790,26036,66617,0.85,442646
2016 Q3,537005,445103,91902,57559,34343,35254,62732,0.92,442646
2016 Q4,2138338,1735005,403333,217231,186102,92588,236418,2.94,442646
2017 Q1,479729,399458,80271,50629,29642,5429,28331,0.19,442646
2017 Q2,540932,459476,81456,49183,32273,19957,40870,0.47,442646
2017 Q3,580377,461935,118442,52195,66247,13585,66697,0.65,442646
2017 Q4,2238766,1833794,404972,212543,192429,42461,191744,1.84,442646
2018 Q1,521813,433038,88775,49747,39028,11412,39801,0.34,442646
2018 Q2,579217,468091,111126,60617,50509,20267,60076,0.74,442646
