誠遠,	8079
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,122633,79289,43344,13597,29747,462,28716,0.36,802001
2013 Q2,138494,86129,52365,14095,38270,665,34205,0.43,802001
2013 Q3,133625,83508,50117,14591,35526,4339,32264,0.40,802001
2013 Q4,521101,335406,185695,59385,126310,6412,115744,1.44,802001
2014 Q1,131431,81588,49843,15041,34802,485,30460,0.38,802001
2014 Q2,140563,82307,58256,14457,43799,1424,36575,0.46,802001
2014 Q3,137124,81757,55367,15135,40232,782,35671,0.44,802001
2014 Q4,533824,331326,202498,61419,141079,-4423,116231,1.45,802001
2015 Q1,109563,76635,32928,13250,19678,509,17489,0.22,802001
2015 Q2,129468,80893,48575,14452,34123,1438,28090,0.35,802001
2015 Q3,131966,81523,50443,15266,35177,475,30824,0.38,802001
