上揚,	6222
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,23869,24872,-1003,13751,-14754,-494,-15496,-0.24,568110
2015 Q2,25231,27883,-2652,13556,-16208,1891,-14783,-0.23,575459
2015 Q3,13343,32350,-19007,13915,-32922,-3448,-36372,-0.62,575459
2015 Q4,97657,171308,-73651,54840,-128491,-11721,-148732,-2.50,575459
2016 Q1,67835,67564,271,12549,-12278,-1529,-14614,-0.25,575755
2016 Q2,26243,31408,-5165,15112,-20277,-17049,-38438,-0.67,575709
2016 Q3,22582,18336,4246,87418,-83172,-15414,-104946,-3.69,287855
2016 Q4,167246,178930,-11684,113182,-124866,-33129,-168168,-5.86,287855
2017 Q1,21755,13522,8233,12281,-4048,1458,-3255,-0.13,287855
2017 Q2,19408,16671,2737,6444,-3707,38606,34796,1.17,287855
2017 Q3,5476,11979,-6503,6210,-12713,-948,-13358,-0.43,487855
2017 Q4,48244,46010,2234,27952,-25718,37428,7356,0.18,487855
2018 Q1,4264,5849,-1585,3551,-5136,119,3952,0.08,487855
2018 Q2,114640,97928,16712,9378,7334,24601,31677,0.65,487855
