曜亞,	4138
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,156612,93185,63427,57763,5664,4079,7714,0.34,265000
2013 Q2,218072,149263,68809,62748,6061,1309,4621,0.24,265000
2013 Q3,223951,149076,74875,69889,4986,751,2367,0.15,265000
2013 Q4,898425,609785,288640,245469,43171,7772,37729,1.56,265000
2014 Q1,264953,175012,89941,62103,27838,844,22880,0.81,265000
2014 Q2,320801,208911,111890,68205,43685,1136,35016,1.25,265000
2014 Q3,326720,224700,102020,76124,25896,77,20167,0.74,265000
2014 Q4,1204479,809705,394774,266727,128047,11000,110358,4.02,265000
2015 Q1,306805,210268,96537,63046,33491,753,26830,0.87,300000
2015 Q2,371121,259530,111591,63740,47851,-1961,37636,1.20,300000
2015 Q3,350281,246562,103719,72688,31031,10192,36067,1.08,300000
2015 Q4,1314196,911844,402352,245366,156986,621,129538,4.05,300000
2016 Q1,311595,214844,96751,49190,47561,-4736,34804,1.08,300000
2016 Q2,336690,230420,106270,58108,48162,-5305,34907,1.03,300000
2016 Q3,286964,182591,104373,51921,52452,-6895,36246,0.95,300000
2016 Q4,1214814,808972,405842,211160,194682,-11747,148564,3.95,300000
