萬國通,	9950
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,789114,642792,146322,125307,21015,11309,23689,0.53,445200
2013 Q2,865920,732394,133526,116158,17368,10866,21727,0.49,445200
2013 Q3,877546,756274,121272,113502,7770,-2232,3422,0.08,445200
2013 Q4,3389495,2859261,530234,485499,44735,26194,55602,1.25,445200
2014 Q1,818398,679184,139214,125752,13462,3507,13587,0.31,445200
2014 Q2,917925,750629,167296,123568,43728,-7749,29576,0.66,445200
2014 Q3,933748,770779,162969,135802,27167,5791,26400,0.59,445200
2014 Q4,3522915,2925983,596932,513063,83869,16797,80022,1.70,605200
2015 Q1,772650,637831,134819,127961,6858,12376,15423,0.25,605200
2015 Q2,827131,685339,141792,118146,23646,-7129,11316,0.17,650590
2015 Q3,951251,793178,158073,137983,20090,22407,31732,0.49,650590
2015 Q4,3401313,2823412,577901,515126,62775,23941,60920,0.94,650590
2016 Q1,809890,658526,151364,138648,12716,-5218,3031,0.05,650590
2016 Q2,803102,659533,143569,127655,15914,3709,12810,0.19,683119
2016 Q3,704014,573794,130220,119759,10461,-9642,-2918,-0.04,683119
2016 Q4,3020467,2451084,569383,511536,57847,-5962,30341,0.44,683119
2017 Q1,679858,574906,104952,129597,-24645,-5597,-34956,-0.45,968119
2017 Q2,717510,638717,78793,114485,-35692,8591,-31140,-0.35,997163
