穆拉德,	4109
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,141747,101638,40109,40878,-769,1432,-298,0.03,548413
2013 Q2,121709,81540,40169,45949,-5780,827,-5570,-0.08,570350
2013 Q3,146344,93699,52645,42464,10181,-1050,6404,0.11,573715
2013 Q4,598195,403211,194984,191443,3541,2381,15583,0.37,651734
2014 Q1,138904,86953,51951,47557,4394,-44,2980,0.06,661980
2014 Q2,129113,83628,45485,42080,3405,-42,2500,0.04,706459
2014 Q3,159728,114295,45433,46268,-835,1450,1139,0.09,713700
2014 Q4,588817,398981,189836,184611,5225,4127,7366,0.29,716572
2015 Q1,196060,132481,63579,54332,9247,-33,9873,0.15,716572
2015 Q2,164466,103951,60515,48912,11603,-6615,4339,0.06,745235
2015 Q3,190463,114679,75784,47165,28619,-7458,9647,0.10,745235
2015 Q4,797487,500144,297343,199544,97799,-29002,41563,0.51,750347
2016 Q1,193126,120016,73110,51625,21485,-6254,12398,0.13,750347
2016 Q2,171623,111200,60423,44612,15811,-5807,199,0.02,787535
2016 Q3,116993,72867,44126,42367,1759,-6043,-5242,-0.07,787535
2016 Q4,626056,403073,222983,185214,37769,-4130,18004,0.15,787535
2017 Q1,144074,92014,52060,40251,11809,-5589,3412,0.04,787535
2017 Q2,123735,83922,39813,39826,-13,-9390,-9784,-0.13,818773
2017 Q3,111022,73206,37816,50509,-12693,-3286,-18547,-0.23,818773
2017 Q4,521754,389976,131778,191019,-59241,-182709,-244768,-2.86,818773
2018 Q1,98262,74714,23548,40616,-17068,-1567,-10537,-0.13,818773
