富驛-KY,	2724
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,203315,189803,13512,45507,-31995,-16327,-48322,-1.27,381723
2015 Q2,243435,190855,52580,45279,7301,35907,39519,1.04,381723
2015 Q3,224751,192593,32158,55611,-23453,-38995,-65827,-1.72,381723
2015 Q4,897754,746596,151158,191347,-82978,-51857,-149184,-3.91,381723
2016 Q1,198501,195076,3425,50383,-46958,-15263,-61905,-1.62,381723
2016 Q2,218859,192073,26786,50469,-30832,-27554,-58388,-1.53,381723
2016 Q3,205082,173882,31200,79040,-47713,-191623,-239341,-6.27,381723
2016 Q4,824999,738231,86768,227355,-295074,-286479,-601449,-15.76,381723
2017 Q1,170114,163675,6439,52639,-46200,9584,-42838,-1.12,681723
2017 Q2,191269,160745,30524,84095,-53571,-22604,-75368,-1.11,681723
2017 Q3,194741,164012,30729,54630,-23901,-2492,-26905,-0.39,681723
2017 Q4,757162,645157,112005,241087,-129082,-106600,-245593,-4.05,681723
2018 Q1,147696,158957,-11261,39016,-50277,4061,-46216,-0.68,681723
2018 Q2,181506,168706,12800,26755,-13955,16710,2691,0.04,681723
2018 Q3,160005,142646,17359,48209,-30850,65386,34858,0.51,681723
