合富-KY,	4745
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,660410,417086,243324,157429,85895,6021,68728,1.32,539666
2013 Q2,740209,470139,270070,172934,97136,13409,83811,1.55,539666
2013 Q3,588386,399931,188455,116956,71499,14546,61737,1.14,539666
2013 Q4,2580361,1676282,904079,579326,324753,41169,273011,5.10,539666
2014 Q1,835051,548826,286225,171419,114806,-5602,87853,1.63,545986
2014 Q2,792293,526413,265880,159666,106214,-12771,69452,1.26,560641
2014 Q3,735458,500209,235249,151059,84190,13160,66112,1.17,562531
2014 Q4,3176498,2149361,1027137,617810,409327,14139,314950,5.70,562631
2015 Q1,896135,573081,323054,201758,121296,-5264,93151,1.66,562731
2015 Q2,772255,552309,219946,158475,61471,-6786,41990,0.75,574771
