晶悅,	2718
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,61248,49309,11939,8749,3190,1382,3823,0.17,225760
2013 Q2,64735,47776,16959,9031,7928,1456,7254,0.32,225760
2013 Q3,57715,48255,9460,9964,-504,1998,1275,0.06,225760
2013 Q4,250949,199078,51871,38271,13600,-8872,3435,0.15,225760
2014 Q1,65902,47042,18860,12342,6518,958,6029,0.27,225760
2014 Q2,67448,48413,19035,12721,6314,1129,6275,0.28,225760
2014 Q3,63668,49273,14395,12026,2369,-43,2122,0.09,225760
2014 Q4,270806,194942,75864,48636,27228,3100,25285,1.12,225760
2015 Q1,68445,44405,24040,10895,13145,699,11490,0.51,225760
2015 Q2,68583,48966,19617,10913,8704,956,5937,0.26,225760
2015 Q3,67038,50405,16633,10500,6133,818,5769,0.26,225760
2015 Q4,278213,193657,84556,43331,41225,3481,34615,1.53,225760
2016 Q1,72297,51129,21168,10354,10814,761,9607,0.43,225760
