達爾膚,	6523
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,n/a
2014 Q1,n/a
2014 Q2,n/a
2014 Q3,n/a
2014 Q4,662809,215798,447011,197852,249159,43970,239244,8.68,281938
2015 Q1,n/a
2015 Q2,330370,110393,219977,151905,68072,-803,56569,2.01,281938
2015 Q3,248980,76812,172168,86556,85612,10545,80348,2.85,281938
2015 Q4,865214,273890,591324,326283,265041,8399,228390,8.10,281938
2016 Q1,234133,76477,157656,75966,81690,-1882,67019,2.38,281938
2016 Q2,271854,83203,188651,99317,89334,-611,73503,1.71,458157
2016 Q3,291389,90890,200499,106515,93984,-7152,72609,1.58,458157
2016 Q4,1150595,355088,795507,412765,382742,-7873,312123,7.06,458157
2017 Q1,257982,81145,176837,85030,91807,-10264,67917,1.48,458157
