光洋科,	1785
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,19497129,19697204,-200075,349321,-549396,250985,-284553,-0.71,4085643
2015 Q2,18759312,18746122,13190,352768,-339578,192936,-126173,-0.30,4085643
2015 Q3,12696465,12450534,245931,352208,-106277,-392715,-479436,-1.20,4085643
2015 Q4,61376037,61027394,348643,1384685,-1036042,-89247,-1056696,-2.62,4085643
2016 Q1,9718565,10332343,-613778,331694,-945472,-122934,-885652,-2.24,4085643
2016 Q2,6193264,5226361,966903,348805,618098,73397,575289,1.47,4085643
2016 Q3,5347870,5067537,280333,342685,-62352,49644,-26278,-0.09,4065643
2016 Q4,25265540,24562950,702590,1361834,-659244,151679,-472651,-1.23,4065643
2017 Q1,3439508,3150731,288777,255260,33517,-12326,4772,0.00,4055323
2017 Q2,3371779,2941856,429923,311024,118899,-67636,42246,0.11,4055323
2017 Q3,3939368,3575322,364046,315966,48080,-16119,17157,0.04,3575012
2017 Q4,15753593,14104148,1649445,1225975,423470,-257109,117360,0.33,3985012
2018 Q1,5126362,4651245,475117,381988,93129,34998,135391,0.34,3985012
2018 Q2,5093571,4515584,577987,392518,185469,55675,206894,0.50,3985012
2018 Q3,5626620,4985314,641306,402567,238739,-2156,186966,0.45,3985012
