大江,	8436
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,310140,200066,110074,73724,36350,8313,36009,1.21,298126
2013 Q2,403704,271189,132515,89955,42560,13036,46633,1.21,387564
2013 Q3,314520,211331,103189,75917,27272,-2654,16149,0.41,438804
2013 Q4,1404316,939150,465166,331494,133672,36252,143276,3.55,438804
2014 Q1,275665,195038,80627,79738,889,7776,3411,0.08,438804
2014 Q2,347089,228767,118322,91500,26822,-963,20542,0.41,504725
2014 Q3,411035,256987,154048,88548,65500,12723,63188,1.25,510244
2014 Q4,1455125,975677,479448,338613,140835,58197,156827,3.08,556244
2015 Q1,419253,280191,139062,93758,45304,-4291,32670,0.61,556532
2015 Q2,484958,317388,167570,108478,59092,12345,64681,1.07,612156
2015 Q3,586925,385532,201393,134434,66959,19435,68507,1.13,612066
2015 Q4,2064531,1332632,731899,463490,268409,20761,241233,4.02,652765
2016 Q1,644314,395140,249174,143326,105848,999,80764,1.26,666071
2016 Q2,725816,435735,290081,152515,137566,-323,122346,1.66,747708
2016 Q3,851678,486517,365161,168759,196402,8789,174641,2.32,754483
2016 Q4,3109676,1817163,1292513,669738,622775,12267,513547,6.90,756213
2017 Q1,840744,490040,350704,165506,185198,-17956,121523,1.65,756526
2017 Q2,926550,558850,367700,169874,197826,13678,165065,1.87,870118
2017 Q3,1134288,671282,463006,209481,253525,8362,221587,2.51,870117
2017 Q4,4072168,2417769,1654399,774949,879450,11041,720824,8.23,870117
