九豪,	6127
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,192864,185865,6999,35083,-28084,-1065,-29996,-0.35,850415
2013 Q2,250953,215904,35049,30895,4154,1454,3423,0.04,850415
2013 Q3,243481,217779,25702,39048,-13346,-13461,-27096,-0.32,850415
2013 Q4,903067,804999,98068,144215,-46147,-19137,-69508,-0.82,850415
2014 Q1,240988,210841,30147,45594,-15447,-4695,-20626,-0.24,850415
2014 Q2,263123,196520,66603,38841,27762,-13534,9283,0.11,850415
2014 Q3,269837,217759,52078,44342,7736,-4011,-1536,-0.02,850415
2014 Q4,1036982,813850,223132,179022,44110,-23108,4553,0.05,850415
2015 Q1,280390,210259,70131,50167,19964,-7038,4823,0.06,850415
2015 Q2,274226,209642,64584,45400,19184,-7740,6325,0.07,850415
2015 Q3,262634,200918,61716,39393,22323,-13594,2716,0.03,850415
2015 Q4,1074181,806019,268162,178834,89328,-46138,17403,0.21,850415
2016 Q1,260025,194407,65618,41422,24196,-5032,11224,0.13,850415
2016 Q2,280662,217802,62860,33929,28931,-14930,5288,0.06,850415
2016 Q3,282844,208788,74056,45428,28628,-2634,19469,0.23,850415
2016 Q4,1074798,802682,272116,160947,111169,-39022,37421,0.45,850415
2017 Q1,249861,181632,68229,41765,26464,-4654,13778,0.16,850415
2017 Q2,292512,225891,66621,43654,22967,-7947,4734,0.06,850415
2017 Q3,264936,203587,61349,38339,23010,-8008,10256,0.12,859637
2017 Q4,1074000,812761,261239,174268,86971,-31543,31662,0.38,859637
2018 Q1,256601,205583,51018,51345,-327,-2255,-15329,-0.15,1088050
2018 Q2,276445,197717,78728,54262,24466,-7548,-1341,-0.01,1094148
