凱碩,	8059
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,272329,238919,33410,50732,-17322,11017,-6305,-0.07,926000
2013 Q2,297655,268138,29517,52487,-22970,12236,-10734,-0.12,926000
2013 Q3,353184,300027,53157,53058,99,4255,4354,0.05,926000
2013 Q4,1400544,1212429,188115,198137,-10022,19732,-9449,-0.10,926000
2014 Q1,495897,409526,86371,52977,33394,13449,41030,0.45,926000
2014 Q2,655848,544112,111736,62105,49631,-1076,43410,0.48,926000
2014 Q3,529741,434454,95287,65167,30120,9586,33339,0.37,926000
2014 Q4,2225839,1836822,389017,259199,129818,29005,141498,1.55,911180
2015 Q1,609099,500639,108460,62494,45966,1349,41366,0.45,911180
2015 Q2,605719,513295,92424,64059,28365,2903,37217,0.41,911180
2015 Q3,282268,232011,50257,50107,150,21353,17563,0.19,911180
2015 Q4,1838542,1539141,299401,223704,75697,28887,100644,1.13,911180
