聯上,	4113
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,339288,232540,106748,25449,81299,-1979,78447,0.85,964590
2013 Q2,521393,362348,159045,44343,114702,-2282,108630,1.13,1124347
2013 Q3,233107,153255,79852,33776,46076,-1878,43448,0.36,1185884
2013 Q4,1948719,1226193,722526,131232,591294,-17227,568653,5.13,1274361
2014 Q1,543783,391669,152114,51280,100834,-2086,95930,0.75,1274361
2014 Q2,524688,320428,204260,36703,167557,-15239,125394,0.99,1279842
2014 Q3,1087540,545154,542386,56553,485833,-16454,466936,3.65,1292449
2014 Q4,2546618,1455394,1091224,199275,891949,-38643,820680,6.41,1378321
2015 Q1,151027,78371,72656,20913,51743,-10855,38358,0.28,1446987
2015 Q2,149739,80879,68860,17351,51509,-18426,23782,0.16,2057646
2015 Q3,16460,9230,7230,10500,-3270,125847,117789,0.49,2057646
2015 Q4,930813,609151,321662,94462,227200,59958,269570,1.37,2057646
2016 Q1,141288,91147,50141,16986,33155,-10808,21491,0.10,2057646
2016 Q2,177137,119390,57747,20881,36866,-9490,18810,0.10,2057646
2016 Q3,109489,74825,34664,13397,21267,-21220,-508,-0.01,2057646
2016 Q4,529668,360265,169403,81500,87903,-48066,29338,0.14,2057646
2017 Q1,207970,146896,61074,27877,33197,-8042,24938,0.12,2057646
2017 Q2,165920,118570,47350,25197,22153,-6662,15157,0.08,2057646
2017 Q3,256439,190983,65456,26977,38479,-9190,28798,0.13,2057646
2017 Q4,880077,635745,244332,119175,125157,-37866,85448,0.42,2057646
2018 Q1,1120200,979084,141116,36855,104261,-12331,85461,0.42,2057646
2018 Q2,258342,191071,67271,30427,36844,-11488,24491,0.12,2111382
2018 Q3,295667,221920,73747,26487,47260,-17279,29540,0.14,2111382
