佳總,	5355
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,412282,308577,103705,44165,59540,23455,75724,0.47,1607228
2013 Q2,376945,296215,80730,42422,38308,33382,59552,0.37,1619368
2013 Q3,423092,323010,100082,42432,57650,-16156,31799,0.20,1621368
2013 Q4,1633218,1250355,382863,167857,215006,50426,222300,1.38,1640702
2014 Q1,383433,312046,71387,43749,27638,11939,30070,0.18,1662301
2014 Q2,385946,322579,63367,36741,26626,-11467,7183,0.04,1679635
2014 Q3,447781,363604,84177,41686,42491,11622,44400,0.26,1684969
2014 Q4,1658250,1351903,306347,163009,143338,36983,141013,0.84,1719362
2015 Q1,385230,319670,65560,36700,28860,-2493,21055,0.12,1737228
2015 Q2,405262,344066,61196,39672,21524,-7978,2794,0.02,1737228
2015 Q3,296837,259250,37587,41652,-4065,35205,21181,0.12,1737228
2015 Q4,1362792,1177255,185537,150959,34578,26598,30989,0.18,1661228
2016 Q1,271096,258742,12354,37417,-25063,-7122,-32020,-0.19,1661228
2016 Q2,293204,264153,29051,36052,-7001,4335,-4019,-0.02,1661228
2016 Q3,327348,291617,35731,38329,-2598,-10945,-12918,-0.08,1661228
2016 Q4,1218542,1085985,132557,153473,-20916,-1651,-27562,-0.17,1661228
