錦明,	3230
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,456239,418466,37773,68476,-29275,4371,-25906,-0.24,1107465
2013 Q2,462908,460098,2810,72852,-69192,-6830,-73642,-0.62,1107465
2013 Q3,567217,503946,63271,69132,-4722,114389,106147,0.97,1107465
2013 Q4,2077018,1900261,176757,274053,-93993,109108,15680,0.20,1107465
2014 Q1,500700,452002,48698,61614,-13657,12271,-7116,-0.06,1107465
2014 Q2,554792,488147,66645,69624,-3719,-11058,-27389,-0.27,1107465
2014 Q3,577035,497210,79825,69486,9590,-9660,-6725,-0.06,1107465
2014 Q4,2203236,1955993,247243,303394,-59145,-46576,-140062,-1.31,1097465
2015 Q1,482379,421898,60481,55604,4112,-2303,-7181,-0.07,1097465
2015 Q2,394229,360424,33805,55254,-22213,3807,-28200,-0.26,1097465
2015 Q3,353993,335236,18757,50976,-32984,6574,-45207,-0.42,1097465
2015 Q4,1633987,1438414,195573,219213,-26687,13379,-79292,-0.74,1097465
2016 Q1,223819,195587,28232,58281,-30798,1107,-33764,-0.31,1077465
2016 Q2,210163,200835,9328,51942,-43363,6576,-41059,-0.38,1077465
2016 Q3,264843,240731,24112,44538,-21175,-1643,-26659,-0.25,1077465
2016 Q4,933084,859697,73387,198942,-128481,42042,-103752,-0.96,1077465
2017 Q1,232576,192849,39727,47051,-8004,-11866,-18850,-0.17,1077465
2017 Q2,248952,224657,24295,39374,-15759,-1450,-22100,-0.21,1077465
2017 Q3,194218,195584,-1366,47691,-49736,2220,-47414,-0.44,1077465
2017 Q4,820342,779557,40785,188190,-150124,-43233,-194357,-1.80,1077465
2018 Q1,156164,169782,-13618,41203,-55471,4142,-51642,-0.48,1077465
2018 Q2,184037,204212,-20175,45885,-59379,15577,-44653,-0.41,1077465
