裕國,	8905
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,464820,390758,74062,57390,16672,-8075,6426,0.11,1194400
2013 Q2,1347648,824054,523594,113740,409854,-275,387376,3.71,1194400
2013 Q3,528564,468378,60186,60454,-268,13502,10962,0.09,1194400
2013 Q4,2911348,2162080,749268,331075,418193,5855,378395,3.53,1194400
2014 Q1,1260112,969249,290863,68249,222614,1349,189205,1.72,1194400
2014 Q2,489019,387576,101443,64632,36811,6280,28690,0.18,1194400
2014 Q3,898838,705400,193438,63194,130244,12648,121128,0.51,1194400
2014 Q4,4285301,3313107,972194,271178,701016,10390,641307,4.67,1194400
2015 Q1,542058,442142,99916,46371,53545,989,52192,0.55,1194400
2015 Q2,447334,400552,46782,42258,4524,2212,-42081,-0.21,1194400
2015 Q3,516778,471445,45333,36926,8407,34170,39994,0.38,1194400
