桓達,	4549
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,809415,354399,455016,269236,185780,23246,163886,5.12,320250
2014 Q1,194669,82451,112218,75349,36869,3952,32224,1.01,320250
2014 Q2,235201,84352,150849,75452,75397,5498,60427,1.89,336263
2014 Q3,235194,104271,130923,82366,48557,9575,46326,1.38,336263
2014 Q4,915529,375643,539886,322743,217143,27702,192807,5.68,369723
2015 Q1,191924,73775,118149,86273,31876,-449,26356,0.71,369723
2015 Q2,220196,89299,130897,83441,47456,3247,38365,1.04,377117
2015 Q3,211114,107808,103306,85566,17740,27223,37085,0.98,377117
2015 Q4,829080,352915,476165,336323,139842,23446,131960,3.50,377117
2016 Q1,190768,73664,117104,66127,50977,7573,48070,1.27,377117
2016 Q2,214674,97439,117235,76806,40429,-7599,26431,0.70,384659
2016 Q3,214474,90563,123911,75379,48532,-10645,30390,0.79,384659
2016 Q4,865748,370669,495079,306931,188148,-3565,167437,4.35,384659
2017 Q1,237112,100548,136564,93129,43435,-13702,26202,0.68,384659
2017 Q2,269523,112415,157108,85729,71379,7628,65727,1.71,403892
2017 Q3,271546,124999,146547,90358,56189,6202,50725,1.26,403892
2017 Q4,1060656,469369,591287,357782,233505,8540,195520,4.84,403892
2018 Q1,263834,115371,148463,93498,54965,6521,43853,1.09,403892
2018 Q2,282085,120856,161229,92870,68359,17319,57550,1.42,403892
