幸康,	3332
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,272309,180758,91551,57473,34078,9658,38611,0.80,481042
2013 Q2,313998,201504,112494,61847,50647,2437,45979,0.96,481042
2013 Q3,286982,173135,113847,56902,56945,602,50802,1.06,481042
2013 Q4,1134121,730129,403992,231015,172977,16925,169406,3.52,481042
2014 Q1,284848,192654,92194,61707,30487,5922,30200,0.63,481042
2014 Q2,319444,203027,116417,66914,49503,5028,47957,1.00,481042
2014 Q3,301493,187747,113746,68750,44996,2149,33472,0.70,481042
2014 Q4,1171426,750133,421293,259972,161321,22084,147584,3.07,481042
2015 Q1,296918,204611,92307,65015,27292,2209,24752,0.51,481042
2015 Q2,291890,188520,103370,65767,37603,11135,38902,0.81,481042
2015 Q3,286610,186362,100248,66448,33800,13269,40531,0.84,481042
2015 Q4,1142696,744655,398041,264414,133627,17173,119909,2.49,481042
2016 Q1,270100,178856,91244,72090,19154,10638,30046,0.62,481042
2016 Q2,290911,186471,104440,65562,38878,-2078,25669,0.53,481042
2016 Q3,274536,172034,102502,63102,39400,-62,35722,0.74,481042
2016 Q4,1068102,682784,385318,267682,117636,11051,108658,2.26,481042
