理銘,	6212
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,514,0,514,4263,-3578,719,-2859,-0.03,1020000
2013 Q2,0,0,0,52639,-52468,77,-52391,-0.51,1020000
2013 Q3,0,0,0,5248,-5076,49,-5027,-0.05,1020000
2013 Q4,514,0,514,69382,-68183,1825,-73844,-0.72,1020000
2014 Q1,0,0,0,6587,-6416,371,-6045,-0.06,1020000
2014 Q2,1591,0,1591,5725,-3963,-232,-4195,-0.04,1020000
2014 Q3,1542,0,1542,40928,-39088,-97,-39185,-0.38,1020000
2014 Q4,3133,0,3133,78157,-74031,840,-73191,-0.72,1020000
2015 Q1,0,0,0,16379,-16025,545,-15480,-0.15,1020000
2015 Q2,1148676,982396,166280,23623,143010,-5365,137645,1.35,1020000
2015 Q3,155488,135390,20098,20222,231,-8848,-8617,-0.08,1020000
2015 Q4,3507028,2989543,517485,78684,440216,-22429,417787,4.10,1020000
2016 Q1,1334197,955190,379007,140382,238631,-7034,231597,2.27,1020000
2016 Q2,191106,138286,52820,69826,-17001,-5125,-44427,-0.44,1020000
2016 Q3,465223,340360,124863,26715,98154,-2322,95832,0.94,1020000
2016 Q4,2438673,1788095,650578,273136,377465,-17569,337595,3.31,1020000
2017 Q1,422399,355427,66972,27402,39576,-1249,38327,0.38,1020000
2017 Q2,446202,371171,75031,30450,44586,42,29544,0.29,1020000
2017 Q3,334989,279996,54993,16685,38314,226,38540,0.38,1020000
2017 Q4,1611904,1328755,283149,96381,186791,-1474,170233,1.67,1020000
2018 Q1,2511309,1846674,664635,121065,543576,59,511655,5.02,1020000
2018 Q2,1197396,857517,339879,65505,274379,2573,253339,2.48,1020000
2018 Q3,76369,62308,14061,14384,-317,1500,726,0.01,1020000
