大立,	4716
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,322398,270350,52048,39792,12256,3912,13351,0.21,645272
2013 Q2,342629,284631,57998,45333,12665,2146,12295,0.18,680762
2013 Q3,368042,304568,63474,48505,14969,-2394,10373,0.15,680762
2013 Q4,1363272,1137352,225920,174515,51405,5262,45161,0.66,680762
2014 Q1,302954,255862,47092,40545,6547,3762,8434,0.12,680762
2014 Q2,329647,275250,54397,42925,11472,-3600,4335,0.06,697781
2014 Q3,323804,269615,54189,45073,9116,3878,7675,0.11,717781
2014 Q4,1276132,1063770,212362,174937,37425,13472,36702,0.51,717781
2015 Q1,273628,219362,54266,41705,12561,-2231,8578,0.12,717781
2015 Q2,270371,215639,54732,45501,9231,-1979,5133,0.07,732140
2015 Q3,270070,221065,49005,45416,3589,10790,10039,0.14,732140
2015 Q4,1096262,881036,215226,169553,45673,6052,41705,0.57,732140
2016 Q1,238835,189547,49288,38765,10523,-5209,4554,0.06,732140
2016 Q2,283265,230152,53113,41737,11376,1365,12423,0.17,743980
2016 Q3,270579,211935,58644,44254,14390,-6977,5626,0.08,743979
2016 Q4,1083421,873535,209886,169905,39981,-2528,33934,0.45,743979
2017 Q1,267328,219140,48188,38111,10077,-11907,-187,0.00,743979
2017 Q2,273275,230408,42867,37627,5240,85,4044,0.05,744273
2017 Q3,265047,216969,48078,39661,8417,3416,10439,0.14,744273
2017 Q4,1100653,913286,187367,157644,29723,-9845,18696,0.25,744273
2018 Q1,249483,213153,36330,35772,558,-9400,-7272,-0.10,744273
2018 Q2,288859,246189,42670,41878,792,20933,18901,0.25,751716
