點序,	6485
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,n/a
2014 Q1,n/a
2014 Q2,n/a
2014 Q3,n/a
2014 Q4,1394883,1020846,374037,244061,129976,11897,118169,7.68,200000
2015 Q1,253523,177153,76370,60761,15609,-323,13228,0.87,203630
2015 Q2,239839,150875,88964,66106,22858,416,23201,1.39,214460
2015 Q3,299300,187996,111304,71163,40141,10274,38615,2.02,214460
2015 Q4,1104986,709347,395639,278971,116668,12170,107004,5.83,237460
2016 Q1,299566,178363,121203,69745,51458,-1149,42109,2.00,245090
2016 Q2,328546,196799,131747,79465,52282,2938,49062,2.07,304455
2016 Q3,226834,126971,99863,60653,39210,-1746,35314,1.19,304455
2016 Q4,1055140,625851,429289,289290,139999,4549,127368,4.60,304455
2017 Q1,151497,81120,70377,78302,-7925,-3457,-11382,-0.33,311785
2017 Q2,163621,98383,65238,100982,-35744,4915,-30829,-0.93,342231
2017 Q3,190973,111556,79417,102174,-22757,3395,-19362,-0.51,342231
