達威,	5432
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,44735,32854,11881,7159,4722,2597,7319,0.35,206878
2013 Q2,38201,26448,11753,9993,1760,1861,3365,0.16,206878
2013 Q3,36165,26217,9948,7468,2480,-242,2238,0.10,206878
2013 Q4,151581,108936,42645,33734,8911,6049,14704,0.71,206878
2014 Q1,34623,24154,10469,7644,2825,1123,3948,0.19,206878
2014 Q2,40808,29077,11731,8835,2896,-106,1467,0.07,206878
2014 Q3,33511,24131,9380,8047,1333,3819,5152,0.25,206878
2014 Q4,145397,102435,42962,32147,10815,7384,16803,0.81,206878
2015 Q1,34003,23453,10550,5935,4615,-117,4498,0.22,206878
2015 Q2,33166,23010,10156,4467,5689,-192,3972,0.19,206878
2015 Q3,27444,19327,8117,5703,2414,6524,8938,0.43,206878
2015 Q4,123949,85776,38173,21606,16567,6834,21877,1.06,206878
2016 Q1,30458,19943,10515,5631,4884,-1758,3126,0.15,206878
2016 Q2,33178,22996,10182,5447,4735,-31,2748,0.13,206878
2016 Q3,24698,17554,7144,4595,2549,-3011,-463,-0.02,206878
