光燿科,	3428
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,238350,163580,74770,61569,13201,12365,20343,0.27,734207
2013 Q2,259824,170866,88958,72970,15988,1554,12986,0.18,734207
2013 Q3,287594,177803,109791,61352,48439,-7707,28929,0.39,734207
2013 Q4,1122201,713816,408385,257033,151352,13046,116641,1.58,738866
2014 Q1,308994,193860,115134,75918,39216,9790,45361,0.61,740756
2014 Q2,369638,237220,132418,73002,59416,13794,47483,0.64,740756
2014 Q3,366254,233549,132705,87524,45181,20697,42761,0.58,740756
2014 Q4,1398869,929926,468943,272281,196662,58045,178946,2.30,947002
2015 Q1,220957,172047,48910,49791,-881,-7475,-1683,-0.02,951318
2015 Q2,480377,283253,197124,72930,124194,-3019,73672,0.77,951230
