國碳科,	4754
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,170472,105119,65353,51736,13617,798,10326,0.75,137943
2015 Q3,n/a
2015 Q4,362581,221627,140954,101894,39060,4391,35813,2.60,137943
2016 Q1,77923,46337,31586,23863,7723,502,6827,0.49,137943
2016 Q2,122417,71958,50459,29116,21343,42,17492,1.27,137943
2016 Q3,100118,60655,39463,25393,14070,-126,11574,0.84,156343
2016 Q4,409312,243946,165366,109422,55944,2106,47432,3.32,156343
2017 Q1,88566,55378,33188,22855,10333,-2522,6483,0.41,156343
2017 Q2,113203,72316,40887,26170,14717,908,12923,0.83,156343
2017 Q3,114437,74173,40264,24669,15595,766,13579,0.87,156343
2017 Q4,423829,268403,155426,98702,56724,-908,46141,2.95,156343
2018 Q1,92466,61133,31333,27677,3656,9878,10752,0.69,156343
2018 Q2,120664,71990,48674,27931,20743,2972,19109,1.22,156343
2018 Q3,123811,79171,44640,26092,18548,205,15393,0.98,156343
